Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
184061450002,,,8S-31E-07 / 44.8878 -119.0321,,,N,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FTJ,125,1625,,,10,15,,,12,10/24/2018,11:00
194061420003,,,7S-27E-08 / 44.9755 -119.5236,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Sun Bacon NFR 6,285,5700,,,0,0,,,0,10/29/2019,11:00
194061420004,,,7S-27E-17 / 44.9611 -119.5236,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Sun Bacon NFR 7,120,600,,,9,25,,,22,5/13/2019,10:00
194061420004,,,7S-27E-17 / 44.9611 -119.5236,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Sun Bacon NFR 7,50,250,,,10,25,,,23,5/14/2019,10:00
194061420012,,,8S-26E-22 / 44.8593 -119.6028,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 10 Pile,35,175,,,0,0,,,0,10/28/2019,10:00
194061420013,,,8S-26E-23 / 44.8597 -119.5829,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 1 Pile,13,76,,,0,0,,,0,11/19/2019,12:00
194061420014,,,8S-26E-23 / 44.8597 -119.5829,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 2 Pile,10,415,,,0,0,,,0,11/19/2019,10:00
194061420015,,,8S-26E-23 / 44.8597 -119.5829,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 3 Pile,5,140,,,0,0,,,0,11/19/2019,09:00
194061420016,,,8S-26E-27 / 44.8449 -119.6026,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 6 Pile,20,198,,,0,0,,,0,10/30/2019,11:00
194061420017,,,8S-26E-27 / 44.8449 -119.6026,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bologna 7 Pile,7,71,,,0,0,,,0,10/29/2019,10:00
194061420025,,,7S-26E-07 / 44.9734 -119.6616,,,T,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bull Prairie Piles,5,2,,,0,0,,,0,10/16/2019,14:00
194061420025,,,7S-26E-07 / 44.9734 -119.6616,,,T,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Bull Prairie Piles,5,4,,,0,0,,,0,10/17/2019,10:00
194061420026,,,7S-25E-14 / 44.9588 -119.7021,,,T,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Fairview Piles,10,6,,,0,0,,,10,10/31/2019,11:00
194061420027,,,7S-26E-19 / 44.9450 -119.6618,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Upper Wall 10,15,36,,,0,0,,,0,10/31/2019,11:00
204061450003,,,7S-31E-01 / 44.9903 -118.9310,,,L,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,Switchback,70,805,,,0,0,,,0,11/17/2020,10:00
204061420012,,,8S-26E-7 / 44.8878 -119.6618,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 9,5,739,,,0,0,,,0,12/2/2020,12:00
204061420012,,,8S-26E-7 / 44.8878 -119.6618,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 9,15,739,,,,,,,,11/8/2021,10:00
204061420013,,,8S-26E-05 / 44.9023 -119.6436,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 10,5,882,,,0,0,,,0,12/3/2020,10:00
204061420014,,,8S-26E-06 / 44.9021 -119.6622,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 11,2,13,,,0,0,,,0,12/3/2020,12:00
204061420015,,,8S-26E-18 / 44.8736 -119.6612,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS LO Piles,1,84,,,0,0,,,0,12/3/2020,10:00
204061420016,,,8S-26E-7 / 44.8878 -119.6618,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 59,2,448,,,0,0,,,0,12/3/2020,12:00
204061420016,,,8S-26E-7 / 44.8878 -119.6618,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 59,8,448,,,,,,,,11/8/2021,10:00
204061420017,,,8S-26E-6 / 44.9021 -119.6622,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 88,49,225,,,,,,,,11/17/2021,12:56
204061420018,,,8S-26E-5 / 44.9023 -119.6436,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 89,51,309,,,,,,,,11/17/2021,11:00
204061420019,,,8S-26E-5 / 44.9023 -119.6436,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 90,94,690,,,,,,,,11/17/2021,11:57
214061420001,,,8S-26E-10 / 44.8850 -119.6040,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn Unit 1 24 rd.,4,184,,,,,,,,1/11/2021,11:00
214061420002,,,8S-26E-8 / 44.8820 -119.6350,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn Unit 2 65,7,552,,,,,,,,1/12/2021,12:00
214061420003,,,8S-26E-21 / 44.8850 -119.6250,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 68,30,718,,,,,,,,11/4/2021,10:00
214061420004,,,8S-26E-8 / 44.8820 -119.6350,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 65b,72,111,,,,,,,,11/9/2021,10:00
214061420005,,,8S-26E-16 / 44.8820 -119.6230,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 69,91,1604,,,,,,,,11/9/2021,10:00
214061420006,,,8S-26E-27 / 44.8480 -119.6050,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 70,20,417,,,,,,,,11/4/2021,10:00
214061420007,,,8S-26E-14 / 44.8690 -119.5830,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 71,80,239,,,,,,,,11/3/2021,10:00
214061420008,,,8S-26E-26 / 44.8520 -119.5810,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 72,30,1058,,,,,,,,11/3/2021,10:00
214061420009,,,8S-26E-17 / 44.8800 -119.6430,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 87,3,63,,,,,,,,11/9/2021,10:00
214061420010,,,8S-26E-26 / 44.8780 -119.6190,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 96,10,190,,,,,,,,11/4/2021,10:00
214061420011,,,8S-26E-26 / 44.8440 -119.5780,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 97,5,92,,,,,,,,11/4/2021,10:00
214061420012,,,8S-26E-27 / 44.8490 -119.5980,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Thorn 205,20,648,,,,,,,,10/27/2021,09:00
214061420013,,,8S-26E-19 / 44.8590 -119.6580,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 1,5,536,,,,,,,,11/2/2021,14:00
214061420014,,,8S-26E-20 / 44.8580 -119.6510,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 2,30,1205,,,,,,,,11/1/2021,15:00
214061420015,,,8S-26E-20 / 44.8530 -119.6440,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 3,10,800,,,,,,,,10/27/2021,09:00
214061420015,,,8S-26E-20 / 44.8530 -119.6440,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 3,2,202,,,,,,,,11/1/2021,16:00
214061420016,,,8S-26E-20 / 44.8550 -119.6420,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 4,3,214,,,,,,,,10/26/2021,10:00
214061420017,,,8S-26E-20 / 44.8540 -119.6400,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 5,8,905,,,,,,,,10/26/2021,10:00
214061420018,,,8S-26E-30 / 44.8490 -119.6530,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 93,21,686,,,,,,,,11/3/2021,10:00
214061420019,,,8S-26E-19 / 44.8540 -119.6560,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,West Bologna 94,7,1127,,,,,,,,11/2/2021,15:00
214061420026,,,8S-26E-17 / 44.8760 -119.6480,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 85,7,9,,,,,,,,11/28/2022,12:00
214061420027,,,8S-26E-17 / 44.8720 -119.6370,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey TS 86,47,478,,,,,,,,11/21/2022,12:00
214061450002,,,8S-35E-26 / 44.8410 -118.4560,,,H,S,,,,,,,,,,,Happy,100,1350,,,,,,,,11/3/2021,10:30
214061450002,,,8S-35E-26 / 44.8410 -118.4560,,,H,S,,,,,,,,,,,Happy,56,1400,,,,,,,,11/4/2021,10:30
214061450002,,,8S-35E-26 / 44.8410 -118.4560,,,H,S,,,,,,,,,,,Happy,97,1950,,,,,,,,11/8/2021,10:00
214061450002,,,8S-35E-26 / 44.8410 -118.4560,,,H,S,,,,,,,,,,,Happy,100,1950,,,,,,,,11/9/2021,10:00
214061450003,,,8S-35E-22 / 44.8580 -118.4740,,,H,S,,,,,,,,,,,Granite Creek NCT,100,1950,,,,,,,,11/10/2021,10:00
224061420008,,,7S-25E-23 / 44.9479 -119.6916,,,T,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,Whiskey 99 S,50,710,,,,,,,,11/28/2022,11:00
224061420020,,,7S-26E-32 / 44.9269 -119.6619,,,T,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,South Wall 99_2,15,132,,,,,,,,11/16/2022,11:00
County Total:,,,,,,,,,,,,,,,,,,,9891,109743,,,,,,,,,
Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121451450001,,,4S-30E-30 / 45.1918 -119.1370,,,N,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,GULLIFORD-1         ,900,11700,,,6,11,,,9,9/9/2014,10:00
121451458610,,,6S-29E-2 / 45.0757 -119.1940,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-26            ,30,360,,,4,23,,,6,5/2/2014,11:00
121451458611,,,6S-29E-22 / 45.0320 -119.2140,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-9             ,50,600,,,5,16,,,15,5/7/2013,11:00
121451458611,,,6S-29E-22 / 45.0320 -119.2140,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-9             ,60,720,,,9,26,,,15,4/14/2014,10:00
121451458612,,,6S-29E-15 / 45.0465 -119.2140,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-12            ,25,300,,,9,18,,,18,4/16/2014,10:00
121451458613,,,6S-29E-14 / 45.0466 -119.1940,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-28            ,75,900,,,9,26,,,16,4/15/2014,10:00
121451458613,,,6S-29E-14 / 45.0466 -119.1940,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-28            ,1,2,,,8,14,,,26,5/15/2013,10:00
124061420003,,,6S-27E-27 / 45.0178 -119.4730,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUNFLOWER-BACON-14-P,61,61,,,0,0,,,2,11/1/2012,11:00
124061420004,,,6S-27E-27 / 45.0178 -119.4730,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUNFLOWER-BACON-16-P,5,6,,,0,0,,,2,11/1/2012,11:00
124061420005,,,6S-27E-21 / 45.0324 -119.4940,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUNFLOWER-BACON-22-P,14,14,,,0,0,,,2,11/1/2012,11:00
124061420006,,,6S-27E-34 / 45.0031 -119.4730,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUNFLOWER-BACON-91-P,2,38,,,0,0,,,2,11/1/2012,12:00
124061420007,,,6S-27E-1 / 45.0757 -119.4310,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-79-PILES    ,4,7,,,0,0,,,5,10/30/2012,10:00
124061420008,,,6S-27E-12 / 45.0617 -119.4310,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-80-PILES    ,2,5,,,0,0,,,2,10/31/2012,11:00
124061420009,,,6S-27E-12 / 45.0617 -119.4310,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-81-PILES    ,13,13,,,0,0,,,2,11/1/2012,13:00
124061420012,,,6S-27E-14 / 45.0470 -119.4520,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-56-PILES    ,10,10,,,0,0,,,3,11/12/2013,12:00
124061420013,,,6S-27E-15 / 45.0472 -119.4730,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-54-PILES    ,7,12,,,0,0,,,3,11/12/2013,13:00
124061420016,,,6S-27E-10 / 45.0620 -119.4730,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-48-PILES    ,9,42,,,0,0,,,2,11/1/2012,15:00
124061420019,,,6S-27E-10 / 45.0620 -119.4730,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-111-PILES   ,7,8,,,0,0,,,1,10/15/2012,13:00
124061420019,,,6S-27E-10 / 45.0620 -119.4730,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-111-PILES   ,26,41,,,0,0,,,1,10/23/2012,10:00
124061420021,,,6S-27E-3 / 45.0757 -119.4720,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-38-PILES    ,4,4,,,0,0,,,0,10/29/2013,14:00
124061420022,,,6S-27E-3 / 45.0757 -119.4720,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-34-PILES    ,22,22,,,0,0,,,0,10/29/2013,11:00
124061420023,,,6S-27E-3 / 45.0757 -119.4720,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-33-PILES    ,22,22,,,0,0,,,0,10/29/2013,09:00
124061420024,,,6S-27E-3 / 45.0757 -119.4720,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-35-PILES    ,25,25,,,0,0,,,0,10/29/2013,13:00
124061420025,,,6S-27E-9 / 45.0618 -119.4930,,,L,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,WILDCAT-37-PILES    ,5,5,,,0,0,,,0,11/5/2013,13:00
124061420026,,,5S-28E-4 / 45.1621 -119.3410,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,BUFFALO-94-PILES    ,11,21,,,0,0,,,1,10/18/2012,10:00
124061420027,,,4S-28E-14 / 45.2197 -119.3000,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,BLACK-MTN-1B-PILES  ,18,44,,,0,0,,,0,10/21/2013,10:00
124061420028,,,5S-28E-35 / 45.0899 -119.3000,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,MALLORY-SEED-ORCHARD,1,1,,,0,0,,,3,10/25/2012,09:00
124061420030,,,6S-29E-10 / 45.0610 -119.2140,,,G,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,HIPPO-TS-PILES      ,64,240,,,0,0,,,0,9/26/2013,11:00
12145145XX01,,,6S-29E-13 / 45.0467 -119.1730,,,G,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-24-PILES      ,53,234,,,0,0,,,0,11/6/2012,12:00
121451450006,,,6S-29E-12 / 45.0612 -119.1730,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-678-35        ,40,480,,,8,21,,,7,5/3/2014,11:00
131451450001,,,6s-29E-24 / 45.0322 -119.1730,,,U,U,,UMATILLA NF - N FORK JOHN DAY RD,,,,,,,,,FALLS-11            ,35,385,,,6,20,,,14,5/6/2013,10:00
134061420004,,,4S-28E-23 / 45.2053 -119.3000,,,H,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,BLACK-MTN-UNIT-40-41,64,100,,,0,0,,,1,10/28/2013,09:00
134061420015,,,6S-27E-33 / 45.0031 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-1     ,60,480,,,3,11,,,73,9/23/2015,10:00
134061420015,,,6S-27E-33 / 45.0031 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-1     ,45,900,,,6,21,,,4,5/15/2014,10:00
134061420015,,,6S-27E-33 / 45.0031 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-1     ,70,1400,,,4,20,,,24,5/4/2015,11:00
134061420015,,,6S-27E-33 / 45.0031 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-1     ,340,6800,,,7,12,,,72,9/22/2015,12:00
134061420027,,,6S-27E-29 / 45.0176 -119.5140,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-15    ,10,100,,,8,11,,,26,9/27/2014,11:00
134061420027,,,6S-27E-29 / 45.0176 -119.5140,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-15    ,5,100,,,5,27,,,15,4/14/2014,11:00
134061420027,,,6S-27E-29 / 45.0176 -119.5140,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-15    ,10,100,,,8,11,,,25,9/26/2014,11:00
134061420029,,,6S-27E-28 / 45.0178 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-17    ,425,5525,,,8,11,,,71,9/21/2015,11:00
134061420029,,,6S-27E-28 / 45.0178 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-17    ,400,4000,,,7,12,,,72,9/22/2015,10:00
134061420029,,,6S-27E-28 / 45.0178 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-17    ,5,10,,,8,10,,,22,9/23/2014,12:00
134061420029,,,6S-27E-28 / 45.0178 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-17    ,24,480,,,6,21,,,4,5/15/2014,10:00
134061420029,,,6S-27E-28 / 45.0178 -119.4940,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-17    ,5,25,,,11,10,,,24,9/25/2014,12:00
134061420032,,,6S-27E-27 / 45.0178 -119.4730,,,N,U,,UMATILLA NF - HEPPNER RD,,,,,,,,,SUN-BACON-NFR-21    ,100,1800,,,10,20,,,6,5/16/2014,10:00
