Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
124061630009,,,7S-46E-17 / 44.9575 -117.1140,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-PINE-EMB1-RX   ,100,500,,,12,18,,,4,4/9/2012,12:00
124061630010,,,7S-46E-9 / 44.9719 -117.0930,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-PINE-EMB3-RX   ,130,780,,,10,12,,,19,10/17/2014,10:00
124061630010,,,7S-46E-9 / 44.9719 -117.0930,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-PINE-EMB3-RX   ,165,1650,,,10,15,,,16,10/14/2014,10:00
124061630011,,,10S-33.5E-12 / 43.0001 -123.0001,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,JACK-300-1-RX       ,175,1400,,,8,16,,,3,5/8/2012,11:00
124061630011,,,10S-33.5E-12 / 43.0001 -123.0001,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,JACK-300-1-RX       ,100,400,,,14,22,,,4,5/7/2014,11:00
124061630011,,,10S-33.5E-12 / 43.0001 -123.0001,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,JACK-300-1-RX       ,225,11925,,,16,24,,,4,5/8/2014,11:00
124061630012,,,10S-35.5E-12 / 44.7092 -118.3650,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,JACK-300-2-RX       ,500,1500,,,16,24,,,4,5/8/2014,11:00
124061630015,,,13S-36E-29 / 44.4097 -118.3230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MILE-9-305-RX       ,45,360,,,9,30,,,4,4/23/2012,12:00
124061630015,,,13S-36E-29 / 44.4097 -118.3230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MILE-9-305-RX       ,143,1144,,,10,14,,,7,4/24/2012,10:00
124061630017,,,13S-36E-9 / 44.4521 -118.3020,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MILE-9-313-RX       ,100,600,,,10,16,,,15,10/21/2013,11:00
124061630019,,,7S-43E-34 / 44.9125 -117.4310,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-SUCKER-1-RX   ,75,375,,,14,20,,,5,3/13/2013,11:00
124061630019,,,7S-43E-34 / 44.9125 -117.4310,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-SUCKER-1-RX   ,75,375,,,14,20,,,6,3/15/2013,11:00
124061630019,,,7S-43E-34 / 44.9125 -117.4310,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-SUCKER-1-RX   ,100,500,,,12,20,,,5,4/1/2013,11:00
124061630019,,,7S-43E-34 / 44.9125 -117.4310,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-SUCKER-1-RX   ,200,1000,,,12,20,,,6,4/2/2013,11:00
124061630019,,,7S-43E-34 / 44.9125 -117.4310,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-SUCKER-1-RX   ,100,500,,,14,20,,,5,3/14/2013,11:00
124061630021,,,11S-40E-31 / 44.5659 -117.8600,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX6          ,70,350,,,10,15,,,48,4/10/2014,11:00
124061630028,,,10S-38E-12 / 44.7089 -118.0030,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-144-RX ,70,420,,,10,15,,,14,10/10/2014,10:00
124061630028,,,10S-38E-12 / 44.7089 -118.0030,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-144-RX ,128,768,,,8,15,,,12,10/9/2014,10:00
124061630029,,,10S-38E-14 / 44.6944 -118.0230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-146-RX ,150,1200,,,12,18,,,7,4/12/2012,11:00
124061630029,,,10S-38E-14 / 44.6944 -118.0230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-146-RX ,60,480,,,12,18,,,5,4/10/2012,13:00
124061630030,,,10S-35.5E-22 / 44.6803 -118.4060,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,CALIFORNIA-202-RX   ,200,800,,,14,20,,,4,4/30/2014,11:00
124061630030,,,10S-35.5E-22 / 44.6803 -118.4060,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,CALIFORNIA-202-RX   ,500,2000,,,14,20,,,5,5/1/2014,11:00
124061630031,,,10S-38E-13 / 44.6944 -118.0030,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNIONMINERS-147-RX  ,468,3276,,,10,14,,,6,4/15/2012,11:00
124061630032,,,12S-36E-22 / 44.5098 -118.2830,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,BROMAN-300          ,100,700,,,10,18,,,15,10/22/2013,11:00
114061630052,,,11S-40E-27 / 44.5805 -117.7990,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N33-G2       ,14,140,,,0,0,,,0,11/16/2011,10:00
124061630035,,,10S-38E-3 / 44.7236 -118.0430,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-135    ,25,125,,,14,20,,,12,4/22/2013,14:00
124061630036,,,10S-38E-3 / 44.7236 -118.0430,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-136    ,60,300,,,12,18,,,72,4/12/2013,11:00
124061630036,,,10S-38E-3 / 44.7236 -118.0430,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-136    ,123,615,,,14,20,,,12,4/22/2013,11:00
124061630037,,,10S-38E-2 / 44.7235 -118.0230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-142    ,80,400,,,12,18,,,72,4/12/2013,11:00
124061630041,,,9S-38E-29 / 44.7528 -118.0830,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,BABOON8-PILE        ,13,130,,,0,0,,,0,10/29/2012,08:00
124061630042,,,9S-38E-29 / 44.7528 -118.0830,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,BABOON-10-1-PILE    ,23,230,,,0,0,,,0,10/29/2012,10:00
124061630043,,,9S-38E-29 / 44.7528 -118.0830,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,BABOON-12-1-PILE    ,9,90,,,0,0,,,0,10/29/2012,12:00
124061630044,,,7S-44E-6 / 44.9843 -117.3710,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-EAGLE-1-PILE   ,27,270,,,0,0,,,0,10/24/2012,08:00
124061630045,,,6S-44E-32 / 45.0007 -117.3550,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-EAGLE-2A-PILE  ,3,30,,,0,0,,,0,10/23/2012,10:00
124061630046,,,6S-44E-32 / 45.0007 -117.3550,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-EAGLE-2B-PILE  ,3,30,,,0,0,,,0,10/23/2012,10:00
124061630047,,,6S-44E-32 / 45.0007 -117.3550,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,EAST-EAGLE-2C-PILE  ,17,170,,,0,0,,,0,10/23/2012,10:00
124061630048,,,7S-43E-25 / 44.9269 -117.3910,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-70W-8         ,36,360,,,0,0,,,0,10/29/2012,08:00
124061630048,,,7S-43E-25 / 44.9269 -117.3910,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GOOSE-70W-8         ,36,720,,,0,0,,,0,10/25/2012,12:00
124061630049,,,10S-35E-16 / 44.6987 -118.5040,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-200-1-PILE,41,410,,,0,0,,,0,11/5/2012,08:00
124061630050,,,10S-35E-22 / 44.6842 -118.4840,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-201-PILE  ,27,270,,,0,0,,,0,11/1/2012,09:00
124061630051,,,10S-35E-26 / 44.6697 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-202-PILE  ,5,50,,,0,0,,,0,10/24/2012,12:00
124061630052,,,10S-35E-23 / 44.6842 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-203-PILE  ,26,260,,,0,0,,,0,10/24/2012,14:00
124061630053,,,10S-35E-23 / 44.6842 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-204-PILE  ,50,500,,,0,0,,,0,10/23/2012,10:00
124061630054,,,10S-35E-14 / 44.6984 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-205-PILE  ,108,1080,,,0,0,,,0,10/25/2012,12:00
124061630055,,,10S-35E-11 / 44.7128 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-207-1-PILE,30,300,,,0,0,,,0,10/31/2012,08:00
124061630055,,,10S-35E-11 / 44.7128 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-207-1-PILE,75,750,,,0,0,,,0,10/30/2012,08:00
124061630055,,,10S-35E-11 / 44.7128 -118.4640,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-207-1-PILE,60,600,,,0,0,,,0,10/25/2012,12:00
124061630056,,,10S-35E-16 / 44.6987 -118.5040,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-209-2-PILE,5,130,,,0,0,,,0,10/23/2012,10:00
124061630056,,,10S-35E-16 / 44.6987 -118.5040,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,GREENHORN-209-2-PILE,8,80,,,0,0,,,0,10/24/2012,09:00
124061630057,,,11S-39E-23 / 44.5936 -117.9010,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MOONSHINE-2-PILE    ,26,260,,,0,0,,,0,11/6/2013,10:00
124061630058,,,14S-36E-3 / 44.3802 -118.2830,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,ORION-MINE-1-PILE   ,10,100,,,0,0,,,0,10/30/2012,12:00
124061630059,,,10S-36E-17 / 44.6950 -118.3250,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,PINUS-ASPEN-GP1-PILE,7,70,,,0,0,,,0,10/29/2012,08:00
124061630060,,,11S-39E-29 / 44.5800 -117.9620,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-3-PILE  ,21,210,,,0,0,,,0,11/8/2012,08:00
124061630061,,,11S-38E-25 / 44.5809 -118.0010,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-9-PILE  ,49,490,,,0,0,,,0,11/8/2012,10:00
124061630062,,,11S-39E-27 / 44.5795 -117.9210,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N11-1        ,19,190,,,0,0,,,0,10/31/2012,10:00
124061630063,,,11S-39E-2 / 44.6367 -117.9010,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N14-1        ,73,730,,,0,0,,,0,11/1/2012,09:00
124061630064,,,11S-39E-34 / 44.5651 -117.9210,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-17-PILE      ,41,410,,,0,0,,,0,11/8/2012,09:00
124061630065,,,12S-40E-5 / 44.5517 -117.8410,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N19-PILE     ,14,140,,,0,0,,,0,11/1/2012,10:00
124061630066,,,11S-40E-20 / 44.5946 -117.8390,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N26-G1-PILE  ,8,80,,,0,0,,,0,11/14/2012,09:00
124061630067,,,11S-40E-28 / 44.5804 -117.8190,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N26-G2-PILE  ,38,380,,,0,0,,,0,11/14/2012,09:00
124061630068,,,11S-40E-28 / 44.5804 -117.8190,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N28-G1-PILE  ,6,60,,,0,0,,,0,11/14/2012,10:00
124061630069,,,11S-40E-27 / 44.5805 -117.7990,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N33-G1-PILE  ,21,210,,,0,0,,,0,11/15/2012,10:00
124061630069,,,11S-40E-27 / 44.5805 -117.7990,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N33-G1-PILE  ,20,200,,,0,0,,,0,11/16/2012,10:00
124061630070,,,11S-40E-27 / 44.5805 -117.7990,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N33-G2-PILE  ,20,280,,,0,0,,,0,11/15/2012,10:00
124061630070,,,11S-40E-27 / 44.5805 -117.7990,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N33-G2-PILE  ,8,80,,,0,0,,,0,11/16/2012,09:00
124061630071,,,11S-41E-19 / 44.5933 -117.7390,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G1-PILE  ,18,180,,,0,0,,,0,11/14/2012,10:00
124061630072,,,11S-40E-24 / 44.5949 -117.7590,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G2-PILE  ,14,140,,,0,0,,,0,11/14/2012,10:00
124061630073,,,11S-41E-19 / 44.5933 -117.7390,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G3-PILE  ,47,470,,,0,0,,,0,11/15/2012,09:00
124061630074,,,11S-40E-24 / 44.5949 -117.7590,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G4-PILE  ,28,280,,,0,0,,,0,11/15/2012,10:00
124061630075,,,11S-40E-24 / 44.5949 -117.7590,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G5-PILE  ,48,480,,,0,0,,,0,11/14/2012,10:00
124061630076,,,11S-40E-23 / 44.5949 -117.7790,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G6-PILE  ,66,660,,,0,0,,,0,10/30/2013,12:00
124061630077,,,11S-40E-23 / 44.5949 -117.7790,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G7-PILE  ,12,120,,,0,0,,,0,10/30/2013,13:00
124061630078,,,11S-40E-24 / 44.5949 -117.7590,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G8-PILE  ,35,350,,,0,0,,,0,10/31/2013,10:00
124061630079,,,11S-40E-24 / 44.5949 -117.7590,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N46-G9-PILE  ,38,380,,,0,0,,,0,10/30/2013,15:00
124061630080,,,12S-40E-7 / 44.5378 -117.8610,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N74-PILE     ,21,210,,,0,0,,,0,11/13/2012,09:00
124061630081,,,11S-40E-32 / 44.5659 -117.8390,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N91-G1-PILE  ,26,260,,,0,0,,,0,11/13/2012,09:00
124061630084,,,7S-44E-19 / 44.9412 -117.3710,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,FORSHEY-SALVAGE-1-PI,13,91,,,0,0,,,0,10/29/2012,08:00
124061630085,,,7S-44E-30 / 44.9268 -117.3710,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,FORSHEY-SALVAGE-2-PI,31,217,,,0,0,,,0,10/29/2012,08:00
124061630086,,,6S-43E-26 / 45.0145 -117.4130,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SKOOKUM-2-LANDING   ,64,640,,,0,0,,,0,11/6/2013,11:00
124061630086,,,6S-43E-26 / 45.0145 -117.4130,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SKOOKUM-2-LANDING   ,250,2500,,,0,0,,,1,11/13/2012,09:00
124061630086,,,6S-43E-26 / 45.0145 -117.4130,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SKOOKUM-2-LANDING   ,64,640,,,0,0,,,3,11/1/2012,09:00
124061630086,,,6S-43E-26 / 45.0145 -117.4130,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SKOOKUM-2-LANDING   ,18,180,,,0,0,,,4,10/31/2012,08:00
124061630086,,,6S-43E-26 / 45.0145 -117.4130,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SKOOKUM-2-LANDING   ,350,2800,,,0,0,,,0,10/30/2012,07:00
124061630089,,,11S-39E-14 / 44.6079 -117.9010,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MOONSHINE-LANDING   ,215,2150,,,0,0,,,0,11/4/2014,12:00
124061630089,,,11S-39E-14 / 44.6079 -117.9010,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MOONSHINE-LANDING   ,500,4000,,,0,0,,,5,12/11/2012,08:00
124061630089,,,11S-39E-14 / 44.6079 -117.9010,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MOONSHINE-LANDING   ,200,1800,,,0,0,,,2,12/12/2012,10:00
124061630090,,,10S-38E-5 / 44.7237 -118.0830,,,L,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-LANDING,448,3136,,,0,0,,,2,10/31/2012,12:00
124061630091,,,7S-44E-19 / 44.9412 -117.3710,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,FORSHEY-SALVAGE-PILE,13,91,,,0,0,,,0,10/24/2012,10:00
124061630092,,,7S-44E-30 / 44.9268 -117.3710,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,FORSHEY-SALVAGE-PILE,31,217,,,0,0,,,0,10/24/2012,10:00
124061630093,,,10S-36E-17 / 44.6950 -118.3250,,,H,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,PINUS-ASPEN-HP1     ,1,10,,,0,0,,,0,10/29/2012,10:00
124061630094,,,13S-36E-15 / 44.4377 -118.2830,,,H,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,MILE-9-501          ,2,30,,,0,0,,,0,10/30/2012,13:00
124061630095,,,11S-39E-26 / 44.5792 -117.9010,,,G,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-N114-1-PILE  ,13,130,,,0,0,,,0,10/31/2012,08:00
124061630096,,,12S-40E-5 / 44.5517 -117.8410,,,B,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,ROOSTER-45-JACKPOT-R,41,574,,,17,20,,,5,11/6/2012,10:00
124061630096,,,12S-40E-5 / 44.5517 -117.8410,,,B,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,ROOSTER-45-JACKPOT-R,100,1400,,,17,20,,,6,11/7/2012,10:00
134061630001,,,11S-39E-34 / 44.5651 -117.9210,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX2          ,100,300,,,14,20,,,3,4/9/2014,13:00
134061630001,,,11S-39E-34 / 44.5651 -117.9210,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX2          ,83,415,,,10,15,,,48,4/10/2014,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,70,420,,,8,16,,,16,10/23/2013,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,100,600,,,14,20,,,14,4/24/2013,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,650,3900,,,9,13,,,7,4/25/2013,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,90,450,,,12,16,,,10,10/19/2013,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,100,500,,,10,16,,,14,10/20/2013,11:00
134061630002,,,12S-40E-9 / 44.5376 -117.8200,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,SUNDRY-RX7          ,50,300,,,12,20,,,18,4/26/2013,11:00
134061630003,,,10S-38E-11 / 44.7089 -118.0230,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-143-RX ,175,875,,,13,20,,,13,4/23/2012,11:00
134061630004,,,10S-38E-24 / 44.6800 -118.0030,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-148-RX ,225,1125,,,12,18,,,10,3/25/2014,10:00
134061630004,,,10S-38E-24 / 44.6800 -118.0030,,,N,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,UNION-MINERS-148-RX ,100,500,,,14,18,,,8,3/20/2014,11:00
134061630006,,,11S-38E-25 / 44.5809 -118.0010,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-3-RX    ,15,60,,,10,14,,,10,4/17/2014,10:00
134061630007,,,11S-39E-30 / 44.5806 -117.9810,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-9-RX    ,35,210,,,10,14,,,10,4/17/2014,10:00
134061630008,,,11S-39E-30 / 44.5806 -117.9810,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-110-RX  ,15,90,,,10,14,,,10,4/17/2014,10:00
134061630009,,,11S-39E-30 / 44.5806 -117.9810,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-111-RX  ,13,78,,,10,14,,,10,4/17/2014,11:00
134061630010,,,11S-39E-30 / 44.5806 -117.9810,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-112RX   ,5,30,,,10,14,,,10,4/17/2014,11:00
134061630011,,,11S-39E-30 / 44.5806 -117.9810,,,U,U,,WALLOWA-WHITMAN NF - WHITMAN RD,,,,,,,,,RATTLESNAKE-113RX   ,13,78,,,10,14,,,10,4/17/2014,12:00
