Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
Fremont NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klamath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,375,3750,,,8,14,,,4,4/25/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,50,500,,,8,14,,,6,4/27/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,150,1500,,,10,16,,,5,4/24/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,150,2250,,,11,17,,,8,4/29/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,60,600,,,8,14,,,7,4/28/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,100,1500,,,10,16,,,9,4/30/2013,11:00
124060210001,,,38.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,MORTAR-COYOTE       ,250,2500,,,8,14,,,5,4/26/2013,11:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,30,810,,,10,12,,,5,5/13/2014,09:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,8,80,,,14,16,,,12,4/17/2014,10:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,50,1350,,,9,12,,,6,5/14/2014,09:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,100,1300,,,10,14,,,14,4/14/2014,11:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,100,1300,,,10,14,,,14,4/14/2014,11:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,125,1875,,,7,11,,,4,5/1/2014,10:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,35,945,,,11,14,,,10,5/7/2014,10:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,60,780,,,10,14,,,15,4/16/2014,10:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,30,600,,,15,15,,,0,5/8/2014,08:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,180,1800,,,12,15,,,11,5/6/2014,10:00
134060210001,,,37.25S-13.25E-3 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,BLY-RIDGE-WUI       ,30,450,,,9,12,,,7,5/15/2014,10:00
134060210002,,,35S-15E-7 / 42.5480 -120.9886,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,YBOW                ,52,104,,,0,0,,,0,11/20/2013,13:00
134060210003,,,37S-14E-21 / 42.3470 -121.0667,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,KBARN               ,69,138,,,0,0,,,0,11/20/2013,13:00
134060210007,,,35S-15E-30 / 42.5050 -120.9890,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,LIL-RED             ,30,60,,,0,0,,,0,11/20/2013,13:00
144060210003,,,36.25S-13.25E-29 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,LONG                ,300,4500,,,7,13,,,12,5/9/2015,11:00
144060210003,,,36.25S-13.25E-29 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,LONG                ,60,900,,,8,13,,,15,5/10/2015,11:00
144060210003,,,36.25S-13.25E-29 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,LONG                ,90,1080,,,11,15,,,10,6/1/2016,09:00
144060210003,,,36.25S-13.25E-29 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,LONG                ,250,3750,,,9,14,,,10,5/8/2015,11:00
144060210003,,,36.25S-13.25E-29 / 43.0001 -123.0001,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,LONG                ,40,400,,,12,16,,,4,5/19/2016,11:00
164060210001,,,360S-130E-02 / 42.4780 -121.1443,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge ,236,2832,,,10,14,,,0,4/20/2016,10:00
164060210001,,,360S-130E-02 / 42.4780 -121.1443,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge ,150,900,,,9,13,,,0,4/16/2016,10:00
164060210001,,,360S-130E-02 / 42.4780 -121.1443,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge ,114,912,,,10,18,,,3,5/8/2017,04:00
164060210002,,,34S-15E-20 / 42.6061 -120.9710,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,MAD                 ,500,500,,,0,0,,,2,11/29/2016,11:00
170210002101,,,340S-120E-03 / 42.6524 -121.2815,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue,330,1980,,,12,19,,,7,5/2/2017,04:00
170210002101,,,340S-120E-03 / 42.6524 -121.2815,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue,150,1350,,,10,20,,,8,5/3/2017,04:00
170210002101,,,340S-120E-03 / 42.6524 -121.2815,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue,20,40,,,11,15,,,4,10/16/2017,12:00
170210002104,,,340S-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,55,110,,,11,17,,,4,10/16/2017,12:00
170210002104,,,340S-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,75,300,,,9,15,,,5,1/17/2017,09:00
170210002104,,,340S-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,75,300,,,10,16,,,7,10/18/2017,10:00
170210002104,,,340S-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,80,720,,,10,14,,,8,4/24/2018,10:00
170210002104,,,340S-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,100,900,,,8,51,,,8,4/25/2018,10:00
170210002105,,,36S-13E-2 / 42.4885 -124.2133,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,90,720,,,10,18,,,4,5/9/2017,03:00
170210002105,,,36S-13E-2 / 42.4885 -124.2133,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,100,800,,,10,18,,,5,5/10/2017,03:00
170210002105,,,36S-13E-2 / 42.4885 -124.2133,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,90,810,,,9,17,,,6,5/22/2017,03:30
170210002105,,,36S-13E-2 / 42.4885 -124.2133,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,100,900,,,6,15,,,7,5/23/2017,02:00
170210002105,,,36S-13E-2 / 42.4885 -124.2133,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,50,450,,,9,17,,,8,5/24/2017,02:30
170210002108,,,340S-120E-16 / 42.6235 -121.3009,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Cord Hand Piles,13,55,,,0,0,,,0,11/16/2017,08:00
170210002109,,,360S-150E-03 / 42.4768 -120.9295,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,little red,21,35,,,0,0,,,0,11/21/2017,09:00
180210002103,,,340s-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,25,225,,,12,17,,,11,5/10/2018,10:00
180210002103,,,340s-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,75,675,,,12,17,,,7,5/7/2018,10:00
180210002103,,,340s-180E-18 / 42.6213 -120.6398,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,175,1575,,,12,17,,,11,5/11/2018,10:00
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,20,260,,,12,14,,,9,5/14/2018,12:00
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,40,520,,,11,15,,,15,10/20/2018,11:00
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,40,200,,,40,50,,,10,3/13/2020,13:00
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,75,975,,,9,15,,,16,10/21/2018,10:30
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,80,1040,,,10,15,,,17,10/22/2018,09:30
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,60,780,,,10,15,,,18,10/23/2018,09:30
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,40,520,,,11,15,,,19,10/24/2018,09:30
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,55,715,,,9,14,,,21,11/14/2018,10:00
180210002105,,,34S-18E-18 / 42.6213 -120.6398,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,west spodue rx,40,520,,,10,16,,,15,11/15/2018,10:00
184060210001,,,36S-13E-29 / 42.4201 -121.2033,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,Long,75,1500,,,14,20,,,14,11/7/2018,11:00
184060210001,,,36S-13E-29 / 42.4201 -121.2033,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,Long,10,200,,,15,20,,,10,11/8/2018,10:00
180210002106,,,370S-130W-02 / 42.4029 -124.2137,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Whiskey John Piles,9,160,,,0,0,,,1,11/29/2018,08:00
180210002107,,,340S-120W-27 / 42.6047 -124.1180,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue EP Hand Piles,17,47,,,0,0,,,1,11/29/2018,08:00
180210002108,,,34S-12W-33 / 42.5901 -124.1377,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Hand Piles,10,20,,,0,0,,,0,12/7/2020,10:00
180210002108,,,34S-12W-33 / 42.5901 -124.1377,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Hand Piles,3,4,,,0,0,,,4,12/4/2018,09:00
180210002108,,,34S-12W-33 / 42.5901 -124.1377,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Hand Piles,25,250,,,0,0,,,7,1/29/2019,09:00
180210002108,,,34S-12W-33 / 42.5901 -124.1377,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Hand Piles,50,250,,,0,0,,,8,1/30/2019,09:00
180210002108,,,34S-12W-33 / 42.5901 -124.1377,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Hand Piles,96,250,,,0,0,,,9,1/31/2019,09:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,150,1950,,,11,20,,,4,4/24/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,200,2600,,,10,20,,,5,4/25/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,90,1170,,,11,20,,,6,4/26/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,90,1170,,,11,20,,,7,4/27/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,50,650,,,11,20,,,8,4/28/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,60,780,,,11,20,,,10,5/1/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,30,390,,,10,20,,,15,5/6/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,70,910,,,30,30,,,7,10/6/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,50,650,,,12,20,,,7,10/7/2019,11:00
194060210001,,,34s-12e-33 / 42.5798 -121.3006,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue RX,120,1560,,,12,20,,,8,10/9/2019,11:30
194060210005,,,36S-13E-36 / 42.4054 -121.1252,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,100,500,,,20,30,,,10,3/5/2020,10:00
194060210005,,,36S-13E-36 / 42.4054 -121.1252,,,N,U,,FREMONT NF - BLY RD,,,,,,,,,Bly Ridge RX,200,1400,,,1,1,,,1,4/6/2022,11:00
194060210006,,,38S-14E-22 / 42.2602 -121.0475,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,horsefly piles,6,6,,,0,0,,,0,9/29/2019,11:00
194060210008,,,34S-12E-20 / 42.6090 -121.3206,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Spodue Piles,122,90,,,,,,,,12/15/2020,09:30
190210002101,,,35S-13E-6 / 42.5651 -121.2222,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,PB,600,600,,,0,0,,,1,12/2/2019,09:00
190210002101,,,35S-13E-6 / 42.5651 -121.2222,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,PB,650,600,,,0,0,,,2,12/3/2019,09:00
190210002101,,,35S-13E-6 / 42.5651 -121.2222,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,PB,625,600,,,0,0,,,0,12/4/2019,09:00
204060210001,,,34S-14E-17 / 42.6227 -121.0853,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Jump Handpiles,71,800,,,0,0,,,0,3/17/2020,09:00
204060210004,,,34S-12E-15 / 42.6000 -121.2000,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,Black Hills,999,360,,,,,,,,12/14/2020,11:00
204060210004,,,34S-12E-15 / 42.6000 -121.2000,,,L,U,,FREMONT NF - BLY RD,,,,,,,,,Black Hills,999,648,,,,,,,,12/16/2020,09:30
204060210005,,,34S-14E-17 / 42.6000 -121.0500,,,H,U,,FREMONT NF - BLY RD,,,,,,,,,Jump DxP IRTC,108,76,,,,,,,,12/16/2020,10:00
214060210001,,,34S-12E-11 / 42.6369 -121.2630,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue Rx,235,1410,,,16,18,,,30,4/12/2021,11:27
214060210001,,,34S-12E-11 / 42.6369 -121.2630,,,U,U,,FREMONT NF - BLY RD,,,,,,,,,West Spodue Rx,108,648,,,10,12,,,45,4/23/2021,10:30
