Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
164061050007,,,320S-120W-36 / 42.7470 -124.0512,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits Unit 3,42,21,,,0,0,,,0,11/10/2017,08:00
164061050008,,,320S-120W-29 / 42.7612 -124.1304,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits Unit 10,26,13,,,0,0,,,0,11/7/2017,11:00
164061050010,,,330S-110W-11 / 42.7341 -123.9666,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hang Third Rock Unit  12,27,27,,,0,0,,,7,10/12/2016,11:00
164061050010,,,330S-110W-11 / 42.7341 -123.9666,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hang Third Rock Unit  12,27,27,,,0,0,,,7,10/12/2016,11:00
164061050014,,,320S-110W-19 / 42.7747 -124.0325,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Unit 202,32,16,,,0,0,,,0,11/9/2017,13:00
164061050013,,,32S-11W-20 / 42.7748 -124.0130,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,HANG-THIRD-ROCK-U...,16,16,,,0,0,,,7,10/12/2016,11:00
164061050013,,,32S-11W-20 / 42.7748 -124.0130,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,HANG-THIRD-ROCK-U...,16,16,,,0,0,,,7,10/12/2016,11:00
171051050601,,,330S-120W-12 / 42.7345 -124.0795,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits Unit 1,48,48,,,0,0,,,0,11/9/2017,08:00
171051050602,,,330S-120W-12 / 42.7345 -124.0795,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits Unit 2,13,13,,,0,0,,,0,11/9/2017,08:00
171051050603,,,320S-120W-33 / 42.7470 -124.1104,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits Unit 4,17,17,,,0,0,,,0,11/8/2017,09:00
171051050604,,,330S-110W-30 / 42.6928 -124.0523,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hang Third Rock 29,15,7,,,0,0,,,0,11/9/2017,11:00
171051050608,,,330S-140W-24 / 42.7018 -124.3084,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Cat Daddy Unit 7,5,3,,,0,0,,,0,11/11/2017,11:00
171051050609,,,330S-140W-19 / 42.7018 -124.4055,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Cat Daddy Unit 10,59,30,,,0,0,,,0,11/11/2017,09:00
171051050610,,,330S-130W-19 / 42.7065 -124.2905,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Cat Daddy Unit 11,51,25,,,0,0,,,0,11/11/2017,12:30
171051050611,,,320S-120W-10 / 42.8053 -124.1017,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Johnson Unit 2,1112,56,,,0,0,,,0,11/7/2017,09:00
184061050001,,,310S-100W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 2,73,18,,,0,0,,,0,12/7/2018,12:00
184061050002,,,310S-100W-09 / 42.8897 -123.8883,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 3,68,17,,,0,0,,,0,12/7/2018,12:00
184061050003,,,310S-100W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 4,71,17,,,0,0,,,0,12/7/2018,12:00
184061050004,,,310S-100W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 7,43,22,,,0,0,,,0,12/7/2018,12:00
184061050005,,,310S-100W-17 / 42.8755 -123.9080,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar Unit 1,113,28,,,0,0,,,0,12/7/2018,11:00
184061050006,,,310S-100W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar Unit 2,50,12,,,0,0,,,0,12/7/2018,11:00
184061050007,,,320S-120W-21 / 42.7759 -124.1104,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits 12,33,16,,,0,0,,,0,12/6/2018,10:00
184061050008,,,320S-120W-33 / 42.7470 -124.1104,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sandy Bits 14,14,7,,,0,0,,,0,12/6/2018,08:00
184061050009,,,320S-100W-07 / 42.8035 -123.9165,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 31,66,33,,,0,0,,,0,12/4/2018,09:00
184061050010,,,320S-100W-07 / 42.8035 -123.9165,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 32,12,36,,,0,0,,,0,12/4/2018,10:00
184061050011,,,320S-100W-07 / 42.8035 -123.9165,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 33,5,3,,,0,0,,,0,12/4/2018,11:00
184061050012,,,310S-110W-26 / 42.8540 -123.9721,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Coal Camp Unit 1,8,5,,,0,0,,,0,12/4/2014,14:00
184061050013,,,310S-110W-26 / 42.8540 -123.9721,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Coal Camp Unit 2,19,5,,,0,0,,,0,12/7/2018,13:00
184061050014,,,310S-110W-26 / 42.8540 -123.9721,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Coal Camp Unit 3,25,25,,,0,0,,,0,12/7/2018,13:00
184061050015,,,310S-110W-26 / 42.8540 -123.9721,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Coal Camp Unit 5,55,27,,,0,0,,,0,12/7/2018,13:00
184061050016,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 10,48,5,,,0,0,,,0,12/17/2019,11:00
184061050017,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 11,21,11,,,0,0,,,0,12/17/2019,11:00
184061050018,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 15,57,57,,,0,0,,,0,12/17/2019,11:00
184061050019,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 16,43,43,,,0,0,,,0,12/17/2019,11:00
184061050020,,,310S-100W-17 / 42.8755 -123.9080,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 5,23,23,,,0,0,,,0,12/7/2018,10:00
184061050021,,,31S-10W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 6,32,16,,,0,0,,,0,12/17/2019,09:00
184061050021,,,31S-10W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 6,32,12,,,0,0,,,0,12/7/2018,10:00
184061050022,,,310S-100W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 7,71,18,,,0,0,,,0,12/7/2018,10:00
184061050023,,,310S-100W-17 / 42.8755 -123.9080,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 8,22,11,,,0,0,,,0,12/7/2018,10:00
184061050024,,,320S-110W-21 / 42.7749 -123.9937,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Thin Unit 7,8,4,,,0,0,,,0,12/3/2018,09:00
184061050025,,,320S-110W-21 / 42.7749 -123.9937,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Thin Unit 15,36,18,,,0,0,,,0,12/3/2018,10:00
184061050026,,,320S-110W-30 / 42.7601 -124.0322,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Thin Unit 201,4,2,,,0,0,,,0,12/3/2018,14:00
184061050027,,,320S-110W-29 / 42.7603 -124.0123,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Thin Unit 208,5,3,,,0,0,,,0,12/3/2018,11:00
184061050027,,,320S-110W-29 / 42.7603 -124.0123,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,DCS Thin Unit 208,8,5,,,0,0,,,0,12/4/2018,13:00
184061050028,,,330S-140W-25 / 42.6874 -124.3084,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Purple Panther Unit 2,16,32,,,0,0,,,0,12/3/2018,13:00
191051050601,,,32S-10W-16 / 42.7886 -123.8790,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 20,12,42,,,,,,,,12/10/2020,15:00
191051050602,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 12,31,15,,,0,0,,,0,12/17/2019,11:00
191051050603,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 13,14,7,,,0,0,,,0,12/17/2019,11:00
191051050604,,,31S-10W-18 / 42.8757 -123.9306,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 14,7,10,,,0,0,,,0,12/17/2019,11:00
194061050001,,,31S-10W-17 / 42.8755 -123.9080,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 9,67,33,,,0,0,,,0,12/17/2019,08:00
194061050002,,,31S-10W-16 / 42.8752 -123.8884,,,T,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack Unit 10,43,5,,,,,,,,12/2/2020,14:00
194061050003,,,31S-10W-16 / 42.8752 -123.8884,,,T,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot 7,43,27,,,0,0,,,0,12/17/2019,11:00
194061050004,,,31S-10W-17 / 42.8755 -123.9080,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 Unit 8,10,20,,,0,0,,,0,12/17/2019,08:30
201051050601,,,32S-10W-7 / 42.8035 -123.9165,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 11,35,70,,,0,0,,,0,12/3/2020,10:00
201051050602,,,32S-10W-7 / 42.8035 -123.9165,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Foggy Woody Unit 33,52,78,,,0,0,,,0,12/3/2020,10:00
201051050603,,,31S-11W-27 / 42.8539 -123.9915,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Coal Camp Unit 4,19,50,,,,,,,,12/10/2020,10:00
201051050604,,,32S-10W-8 / 42.8032 -123.8979,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Eden Meadow,13,26,,,0,0,,,0,12/3/2020,09:00
201051050605,,,31S-10W-18 / 42.8757 -123.9306,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Sweeny Meadow,62,124,,,0,0,,,0,12/2/2020,12:00
201051050606,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Meadow,33,66,,,0,0,,,0,12/1/2020,10:00
201051050607,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 FMZ,10,20,,,0,0,,,0,11/19/2020,09:00
201051050607,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 FMZ,5,10,,,0,0,,,0,11/20/2020,09:00
201051050607,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Engine 103 FMZ,67,134,,,0,0,,,0,11/30/2020,09:00
201051050608,,,31S-10W-17 / 42.8755 -123.9080,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar FMZ,58,116,,,0,0,,,0,12/1/2020,12:00
201051050609,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot FMZ,20,40,,,0,0,,,0,11/30/2020,11:00
201051050609,,,31S-10W-16 / 42.8752 -123.8884,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot FMZ,13,26,,,0,0,,,0,12/1/2020,08:00
201051050610,,,31S-10W-18 / 42.8757 -123.9306,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Hayrack FMZ,79,158,,,0,0,,,0,12/2/2020,09:00
201051050611,,,31S-10W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 1,49,25,,,,,,,,12/10/2020,13:00
201051050612,,,31S-10W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 5,112,11,,,,,,,,12/10/2020,11:00
201051050613,,,31S-10W-16 / 42.8752 -123.8884,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Two Spot Unit 6,61,30,,,,,,,,12/10/2020,11:00
211051050601,,,31S-10W-19 / 42.8640 -123.9350,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar Unit 6,24,360,,,,,,,,10/20/2021,10:00
211051050602,,,31S-10W-19 / 42.8660 -123.9210,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar Unit 4,63,1100,,,,,,,,10/20/2021,10:00
211051050603,,,31S-10W-18 / 42.8690 -123.9240,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Spar Unit 3,30,500,,,,,,,,10/20/2021,10:00
221056102701,,,32S-11W-28 / 42.7580 -123.9957,,,G,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Delta Cole Saddle TS,17,40,,,,,,,,2/22/2023,01:00
224066102701,,,33S-11W-7 / 42.7370 -124.0564,,,H,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,Bark House Camp Ground,1,1,,,,,,,,2/22/2023,01:00
County Total:,,,,,,,,,,,,,,,,,,,4799,8583,,,,,,,,,
Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124061030002,,,38S-12W-3 / 42.2917 -124.1060,,,F,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,HIGH-PRAIRIE        ,102,510,,,26,20,,,2,10/18/2012,12:00
124061030003,,,35S-11W-28 / 42.5195 -124.0190,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,2,3,,,0,0,,,0,10/29/2012,12:00
124061030004,,,36S-13W-30 / 42.4319 -124.2910,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,4,12,,,0,0,,,0,5/23/2013,11:00
124061030005,,,36S-13W-34 / 42.4177 -124.2330,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,2,4,,,0,0,,,0,10/14/2014,10:00
124061030006,,,34S-12W-5 / 42.6635 -124.1570,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,2,4,,,0,0,,,0,11/7/2012,13:00
124061030007,,,34S-12W-6 / 42.6634 -124.1760,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,2,4,,,0,0,,,0,11/7/2012,11:00
124061030008,,,34S-11W-26 / 42.6054 -123.9820,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BOTANICAL-RESTORATIO,5,9,,,0,0,,,0,9/26/2013,11:00
124061030009,,,39S-12W-7 / 42.1881 -124.1690,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-7      ,10,35,,,0,0,,,2,10/29/2012,12:00
124061030009,,,39S-12W-7 / 42.1881 -124.1690,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-7      ,32,75,,,0,0,,,3,10/30/2012,12:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,5,15,,,0,0,,,0,10/25/2012,12:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,20,50,,,0,0,,,0,11/5/2013,12:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,15,20,,,0,0,,,1,10/24/2012,12:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,17,50,,,0,0,,,0,11/14/2013,11:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,5,20,,,0,0,,,0,11/5/2012,12:00
124061030010,,,38S-13W-35 / 42.2443 -124.2140,,,H,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,UC-THIN-UNIT-91011  ,3,6,,,0,0,,,0,10/26/2012,12:00
124061050002,,,32S-13W-6 / 42.8224 -124.2860,,,L,U,,ROGUE/SISKIYOU NF - POWERS,,,,,,,,,BIG-SIXES           ,50,50,,,0,0,,,0,11/5/2013,10:00
124061030011,,,40S-12W-30 / 42.0597 -124.1680,,,L,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,W-W-THIN-8          ,16,60,,,0,0,,,2,11/6/2012,12:00
124061030012,,,40S-12W-12 / 42.1032 -124.0660,,,L,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,W-W-THIN-39         ,57,230,,,0,0,,,2,11/6/2012,12:00
124061030013,,,40S-12W-12 / 42.1032 -124.0660,,,L,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,W-W-THIN-40         ,34,140,,,0,0,,,2,11/6/2012,12:00
124061030014,,,39S-12W-19 / 42.1596 -124.1690,,,L,U,,ROGUE/SISKIYOU NF - CHETCO/GOLD BEA,,,,,,,,,BACKBONE-UNIT-21    ,56,840,,,0,0,,,5,2/4/2014,10:00
