Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
Central Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clackamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199541171201,,,4S-5E-1 / 45.2480 -122.1380,,,L,P,,WEYERHAEUSER CO,,,,,,,,,16 Rd.,35,135,,,,,,,,12/17/2019,11:00
199541171202,,,4S-5E-8 / 45.2370 -122.2240,,,L,P,,WEYERHAEUSER CO,,,,,,,,,Ladee Cleanup,63,150,,,,,,,,12/17/2019,11:00
County Total:,,,,,,,,,,,,,,,,,,,98,285,,,,,,,,,
Crook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129510001400,,,12S-16E-12 / 44.5410 -120.7568,,,T,S,,,,,,,,,,,,1,6,,,0,0,,,0,11/30/2012,10:00
129510001400,,,12S-16E-12 / 44.5410 -120.7568,,,T,S,,,,,,,,,,,,3,7,,,0,0,,,0,12/5/2012,11:00
129510001400,,,12S-16E-12 / 44.5410 -120.7568,,,T,S,,,,,,,,,,,,1,6,,,0,0,,,0,11/30/2012,10:00
129510001400,,,12S-16E-12 / 44.5410 -120.7568,,,T,S,,,,,,,,,,,,5,10,,,0,0,,,0,12/11/2012,11:00
129510001400,,,12S-16E-12 / 44.5410 -120.7568,,,T,S,,,,,,,,,,,,1,6,,,0,0,,,0,11/30/2012,10:00
129510002700,,,12S-15E-23 / 44.5120 -120.8976,,,T,S,,,,,,,,,,,,2,2,,,0,0,,,0,3/23/2012,09:00
129510002700,,,12S-15E-23 / 44.5120 -120.8976,,,T,S,,,,,,,,,,,,4,4,,,0,0,,,0,3/13/2012,09:00
129510002700,,,12S-15E-23 / 44.5120 -120.8976,,,T,S,,,,,,,,,,,,1,2,,,0,0,,,0,3/16/2012,09:00
129510001800,,,14S-18E-23 / 44.3400 -120.5356,,,T,S,,,,,,,,,,,,2,6,,,0,0,,,0,10/9/2013,10:00
124060570002,,,18s-21e-17 / 44.0109 -120.2300,,,L,F,,BLM CENTRAL OREGON,,,,,,,,,DAVIS-CREEK         ,1,10,,,0,0,,,0,3/22/2012,12:00
139510000800,,,13S-16E-15 / 44.4400 -120.7965,,,H,S,,,,,,,,,,,,2,4,,,0,0,,,0,1/15/2013,10:00
139510000800,,,13S-16E-15 / 44.4400 -120.7965,,,H,S,,,,,,,,,,,,2,4,,,0,0,,,0,1/18/2013,11:00
139510000800,,,13S-16E-15 / 44.4400 -120.7965,,,H,S,,,,,,,,,,,,1,2,,,0,0,,,0,1/11/2013,11:00
139510000800,,,13S-16E-15 / 44.4400 -120.7965,,,H,S,,,,,,,,,,,,2,10,,,0,0,,,0,1/8/2013,11:00
134060560002,,,16S-17E-17 / 44.1834 -120.7180,,,H,F,,BLM DESCHUTES,,,,,,,,,PLA-FY13            ,124,372,,,0,0,,,0,1/23/2013,09:00
139510000400,,,14S-18E-15 / 44.3550 -120.5557,,,T,S,,,,,,,,,,,,8,8,,,0,0,,,0,1/24/2013,10:00
134060560003,,,16S-15E-34 / 44.1397 -120.9190,,,B,F,,BLM DESCHUTES,,,,,,,,,MILLICAN-RD-FY13    ,40,80,,,10,16,,,15,2/13/2013,10:00
134060560003,,,16S-15E-34 / 44.1397 -120.9190,,,B,F,,BLM DESCHUTES,,,,,,,,,MILLICAN-RD-FY13    ,70,140,,,10,16,,,16,2/14/2013,10:00
134060560003,,,16S-15E-34 / 44.1397 -120.9190,,,B,F,,BLM DESCHUTES,,,,,,,,,MILLICAN-RD-FY13    ,50,100,,,10,16,,,15,2/12/2013,10:00
129510002800,,,14S-19E-31 / 44.3120 -120.4959,,,T,S,,,,,,,,,,,,1,2,,,0,0,,,0,3/29/2013,11:00
139510005800,,,13S-16E-10 / 44.4550 -120.7966,,,T,S,,,,,,,,,,,,2,10,,,0,0,,,0,4/11/2013,11:00
