Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
Willamette NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deschutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184061850002,,,220s-060E-20 / 43.6509 -122.0317,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,Waldo Road,50,50,,,0,0,,,1,11/1/2018,11:00
184061850002,,,220s-060E-20 / 43.6509 -122.0317,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,Waldo Road,10,10,,,0,0,,,1,11/5/2018,09:00
184061850002,,,220s-060E-20 / 43.6509 -122.0317,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,Waldo Road,20,50,,,0,0,,,0,11/7/2018,09:00
184061850002,,,220s-060E-20 / 43.6509 -122.0317,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,Waldo Road,0,50,,,0,0,,,0,11/8/2018,09:00
County Total:,,,,,,,,,,,,,,,,,,,80,160,,,,,,,,,
Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144061850001,,,25s-3E-14 / 43.4007 -122.4210,,,N,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,CEDAR-MEADOWS       ,18,162,,,7,11,,,75,9/23/2014,10:00
County Total:,,,,,,,,,,,,,,,,,,,18,162,,,,,,,,,
Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121875567001,,,16S-5E-9 / 44.1916 -122.2110,,,U,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-5267         ,45,630,,,8,30,,,12,5/18/2012,10:00
121875567002,,,1.65N-5E-5 / 43.0001 -123.0001,,,U,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-4546         ,59,885,,,9,25,,,9,5/16/2012,11:00
121875567002,,,1.65N-5E-5 / 43.0001 -123.0001,,,U,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-4546         ,18,270,,,10,25,,,10,5/17/2012,10:00
121875567003,,,16S-5E-8 / 44.1915 -122.2310,,,U,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-68           ,17,340,,,5,25,,,21,5/10/2013,09:00
121870012501,,,16S-5E-18 / 44.1768 -122.2530,,,U,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BT3-32              ,46,874,,,8,35,,,7,5/14/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,2,,,0,0,,,0,11/19/2012,13:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,14,40,,,0,0,,,0,11/20/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,1,,,0,0,,,4,10/25/2012,11:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,2,8,,,0,0,,,0,5/1/2012,11:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,2,,,0,0,,,2,11/1/2012,11:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,5,10,,,0,0,,,7,11/7/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,3,,,0,0,,,8,11/8/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,3,,,0,0,,,3,10/31/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,6,,,0,0,,,9,5/2/2012,10:00
124061850001,,,21S-3E-11 / 43.7601 -122.4210,,,H,U,,WILLAMETTE NF - MIDDLE FORK RD,,,,,,,,,OWTFR-NON-REV       ,1,2,,,0,0,,,2,10/30/2012,10:00
124061870001,,,16S-7E-3 / 44.2042 -121.9510,,,F,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,FINGERBOARD-PRAIRIE ,9,81,,,9,15,,,105,10/10/2012,12:00
124061870002,,,19S-5.5E-21 / 43.9031 -122.1350,,,B,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,CHUCKSNEY-GRASS-MEAD,12,96,,,7,15,,,6,10/6/2014,12:00
124061870002,,,19S-5.5E-21 / 43.9031 -122.1350,,,B,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,CHUCKSNEY-GRASS-MEAD,64,512,,,12,20,,,40,9/23/2014,12:00
124061870003,,,16S-5E-18 / 44.1768 -122.2530,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BT-3-69             ,3,8,,,0,0,,,0,10/18/2012,09:00
124061870004,,,16S-5E-5 / 44.2045 -122.2310,,,T,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-47           ,13,16,,,0,0,,,0,10/23/2012,10:00
124061870005,,,16S-5E-8 / 44.1915 -122.2310,,,T,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,BIRDIE-40           ,18,70,,,0,0,,,0,10/23/2012,10:00
124061870008,,,15S-7E-29 / 44.2407 -122.0000,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,PEBBLE-UPPER-SEED-OR,2,5,,,0,0,,,0,10/24/2012,10:00
124061870009,,,15S-7E-32 / 44.2223 -122.0000,,,G,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,WILLOW-40           ,5,5,,,0,0,,,0,10/23/2012,10:00
124061870011,,,16S-6E-29 / 44.1486 -122.1100,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,HIGHWAY-CORRIDOR    ,3,6,,,0,0,,,0,2/20/2014,09:00
124061870011,,,16S-6E-29 / 44.1486 -122.1100,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,HIGHWAY-CORRIDOR    ,3,5,,,0,0,,,0,2/19/2014,08:00
124061870011,,,16S-6E-29 / 44.1486 -122.1100,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,HIGHWAY-CORRIDOR    ,5,9,,,0,0,,,0,2/18/2014,09:00
124061870011,,,16S-6E-29 / 44.1486 -122.1100,,,H,U,,WILLAMETTE NF - MCKENZIE RIVER RD,,,,,,,,,HIGHWAY-CORRIDOR    ,4,7,,,0,0,,,0,3/6/2013,07:00
