Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
134060140001,,,38S-6E-29 / 42.2355 -122.1390,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,REPLACEMENT-GAL-LAND,14,420,,,0,0,,,10,1/30/2014,10:00
134060140002,,,40S-6E-31 / 42.0466 -122.1610,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,MUDDY-TOM-LANDING   ,5,30,,,0,0,,,4,12/11/2013,12:00
134060140003,,,38S-11E-10 / 42.2894 -121.3990,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-GRAPPLE-PILE,30,180,,,0,0,,,0,11/20/2013,10:00
134060140004,,,38S-11E-2 / 42.3040 -121.3790,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-HANDPILES   ,11,44,,,0,0,,,0,2/20/2014,10:00
134060140004,,,38S-11E-2 / 42.3040 -121.3790,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-HANDPILES   ,39,156,,,0,0,,,0,10/23/2014,09:00
134060140005,,,38S-11E-2 / 42.3040 -121.3790,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-LANDING-PILE,190,190,,,0,0,,,30,11/13/2014,10:00
134060140006,,,38S-11E-13 / 42.2749 -121.3600,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-MACHINE-PILE,230,1610,,,0,0,,,0,11/6/2014,09:00
134060140006,,,38S-11E-13 / 42.2749 -121.3600,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,BLY-MTN-MACHINE-PILE,50,350,,,0,0,,,0,10/31/2014,09:00
134060140007,,,39S-11E-4 / 42.2169 -121.4190,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,HORTON-1-HANDPILES  ,129,516,,,0,0,,,0,11/19/2013,10:00
134060140008,,,40S-8E-32 / 42.0458 -121.9040,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,KENO-3              ,60,420,,,0,0,,,0,1/31/2014,10:00
134060140009,,,40S-14.5E-14 / 42.1001 -121.0270,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HORSECAMP-RIM-MACHIN,500,2500,,,0,0,,,0,11/6/2013,10:00
134060140009,,,40S-14.5E-14 / 42.1001 -121.0270,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HORSECAMP-RIM-MACHIN,100,500,,,0,0,,,0,12/5/2012,10:00
134060140009,,,40S-14.5E-14 / 42.1001 -121.0270,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HORSECAMP-RIM-MACHIN,200,1000,,,0,0,,,0,11/7/2013,10:00
134060140009,,,40S-14.5E-14 / 42.1001 -121.0270,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HORSECAMP-RIM-MACHIN,300,1500,,,0,0,,,0,11/8/2013,10:00
134060140010,,,41S-15E-8 / 42.0274 -120.9670,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,ADOBE-BILL-EAST     ,300,300,,,0,0,,,5,12/3/2013,10:00
134060140011,,,39S-13E-23 / 42.1732 -121.1450,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,MILLER-CREEK-HANDPIL,72,288,,,0,0,,,0,11/20/2013,10:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,15,,,0,0,,,0,1/28/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,8,,,0,0,,,0,1/12/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,15,,,0,0,,,0,1/30/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,46,,,0,0,,,0,2/11/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,18,,,0,0,,,0,1/29/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,1,13,,,0,0,,,0,1/24/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,10,60,,,0,0,,,0,1/23/2014,08:00
149810002400,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,2,34,,,0,0,,,0,1/11/2014,08:00
149810003100,,,33S-9E-22 / 42.6970 -121.6328,,,H,S,,,,,,,,,,,,3,31,,,0,0,,,0,10/22/2014,08:00
149810003100,,,33S-9E-22 / 42.6970 -121.6328,,,H,S,,,,,,,,,,,,15,62,,,0,0,,,0,10/26/2014,10:00
149810003100,,,33S-9E-22 / 42.6970 -121.6328,,,H,S,,,,,,,,,,,,3,42,,,0,0,,,0,2/6/2012,10:00
149810003100,,,33S-9E-22 / 42.6970 -121.6328,,,H,S,,,,,,,,,,,,15,62,,,0,0,,,0,10/26/2014,10:00
149810003100,,,33S-9E-22 / 42.6970 -121.6328,,,H,S,,,,,,,,,,,,20,117,,,0,0,,,0,11/13/2014,10:00
149810003500,,,36S-1E-20 / 42.4260 -122.7281,,,L,S,,,,,,,,,,,,5,150,,,0,0,,,0,12/10/2014,10:00
149810003500,,,36S-1E-20 / 42.4260 -122.7281,,,L,S,,,,,,,,,,,,2,75,,,0,0,,,0,12/11/2014,11:00
144060140001,,,41S-14E-15 / 42.0131 -121.1640,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HC-RIM-SOUTH-MACH...,50,250,,,0,0,,,0,2/27/2014,11:00
144060140001,,,41S-14E-15 / 42.0131 -121.1640,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HC-RIM-SOUTH-MACH...,50,250,,,0,0,,,0,11/12/2014,10:00
144060140002,,,39S-11E-23 / 42.1732 -121.3790,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,HORTON-5            ,129,903,,,0,0,,,7,10/22/2014,11:00
144060140003,,,38S-50E-13 / 43.0001 -123.0001,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,BUCK-13             ,25,147,,,0,0,,,0,11/4/2016,11:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,115,145,,,0,0,,,0,10/27/2014,11:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,39,45,,,0,0,,,0,10/31/2014,11:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,436,710,,,0,0,,,0,11/6/2014,09:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,413,600,,,0,0,,,0,11/5/2014,09:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,212,435,,,0,0,,,0,11/3/2014,08:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,135,285,,,0,0,,,0,11/12/2014,13:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,547,1500,,,0,0,,,0,11/21/2014,09:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,643,690,,,0,0,,,0,11/13/2014,08:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,107,216,,,0,0,,,0,10/29/2015,10:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,57,50,,,0,0,,,0,10/28/2015,12:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,976,2130,,,0,0,,,0,11/19/2014,10:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,550,1500,,,0,0,,,0,11/20/2014,09:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,200,330,,,0,0,,,0,11/10/2014,10:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,340,225,,,0,0,,,0,11/14/2014,13:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,1000,2080,,,0,0,,,0,11/14/2014,08:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,800,780,,,0,0,,,0,11/11/2014,09:00
149810607400,,,38S-6E-24 / 42.2500 -122.0611,,,L,S,,,,,,,,,,,COUNTY WIDE BURN,211,241,,,0,0,,,0,11/4/2014,12:00
144060140004,,,40S-8E-28 / 42.0604 -121.8840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,KENO-HANDPILES      ,10,40,,,0,0,,,5,2/1/2016,10:00
144060140004,,,40S-8E-28 / 42.0604 -121.8840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,KENO-HANDPILES      ,70,280,,,0,0,,,0,2/23/2016,10:00
144060140004,,,40S-8E-28 / 42.0604 -121.8840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,KENO-HANDPILES      ,58,232,,,0,0,,,0,11/17/2016,08:00
144060140005,,,41S-14E-4 / 42.0423 -121.1840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-10-1      ,18,72,,,0,0,,,0,11/5/2014,15:00
144060140006,,,41S-14E-5 / 42.0423 -121.2030,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-5-1       ,97,679,,,0,0,,,0,10/6/2015,10:00
144060140007,,,41S-14E-9 / 42.0279 -121.1840,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-4-2       ,141,987,,,0,0,,,0,10/6/2015,11:00
144060140008,,,41S-14E-21 / 42.0015 -121.1830,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-3-1       ,300,2100,,,0,0,,,0,11/12/2014,11:00
144060140008,,,41S-14E-21 / 42.0015 -121.1830,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-3-1       ,61,427,,,0,0,,,0,11/18/2014,10:00
144060140009,,,40S-14E-16 / 42.1003 -121.1840,,,T,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-8-1       ,133,931,,,0,0,,,0,10/17/2015,09:00
144060140011,,,38S-6E-19 / 42.2499 -122.1590,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SPENCER-CREEK-RIP...,36,144,,,0,0,,,0,11/2/2016,11:00
149810614000,,,32S-7.5E-35 / 42.7560 -121.9663,,,G,S,,,,,,,,,,,,25,1200,,,0,0,,,0,11/6/2014,09:00
149810098101,,,40S-8E-32 / 42.0458 -121.9040,,,H,F,,KLAMATH BASIN NATIONAL WILDLIFE REF,,,,,,,,,BEAR-VALLEY-HAND-...,20,20,,,16,19,,,0,12/14/2015,10:00
149810003501,,,36S-1W-20 / 42.4260 -122.8461,,,L,S,,,,,,,,,,,,150,150,,,0,0,,,0,12/10/2014,10:00
149810679401,,,33S-7E-23 / 42.6970 -121.8483,,,H,S,,,,,,,,,,,,4,48,,,0,0,,,0,1/16/2014,10:00
154060140001,,,41S-14.5E-14 / 42.0127 -121.0270,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,BRADYS-BOOT-LANDINGS,550,550,,,0,0,,,5,12/1/2015,10:00
154060140002,,,40S-14E-5 / 42.1294 -121.2040,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-HANDPILES ,24,144,,,0,0,,,0,2/16/2016,11:00
154060140002,,,40S-14E-5 / 42.1294 -121.2040,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-HANDPILES ,24,96,,,0,0,,,0,2/17/2016,10:00
154060140002,,,40S-14E-5 / 42.1294 -121.2040,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-HANDPILES ,73,292,,,0,0,,,0,10/29/2015,09:00
159811308500,,,29S-8E-1 / 43.0880 -121.7158,,,H,S,,,,,,,,,,,,6412,9692,,,0,0,,,0,12/10/2015,09:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,2/18/2015,08:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,4/5/2015,07:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,3/9/2015,08:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,4/4/2015,09:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,2/9/2015,08:00
149810852200,,,4S-1E-8 / 45.2380 -122.7126,,,H,S,,,,,,,,,,,,5,5,,,0,0,,,0,3/14/2015,07:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,200,1000,,,0,0,,,0,11/24/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,250,400,,,0,0,,,0,11/21/2014,09:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,300,1700,,,0,0,,,0,11/26/2014,11:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,15,100,,,0,0,,,0,10/29/2015,10:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,500,500,,,0,0,,,0,11/18/2015,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,400,700,,,0,0,,,0,11/3/2014,07:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,500,2500,,,0,0,,,0,11/14/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,150,200,,,0,0,,,0,11/17/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,300,1500,,,0,0,,,0,11/13/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,700,1000,,,0,0,,,0,11/17/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,250,1200,,,0,0,,,0,11/24/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,600,700,,,0,0,,,0,11/19/2014,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,390,600,,,0,0,,,0,10/26/2015,08:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,150,1000,,,0,0,,,0,11/12/2015,12:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,100,50,,,0,0,,,0,11/25/2014,10:00
149820628800,,,38S-15E-19 / 42.2600 -120.9884,,,L,S,,,,,,,,,,,EAST,600,800,,,0,0,,,0,11/20/2014,08:00
159810137900,,,33S-7E-2 / 42.7410 -121.8490,,,L,S,,,,,,,,,,,KIRK,20,25,,,0,0,,,0,11/16/2015,08:00
159811389100,,,37S-9E-3 / 42.3870 -121.7465,,,L,S,,,,,,,,,,,CHAPMAN/WHITELINES,3000,52050,,,0,0,,,0,12/20/2015,08:00
159811425500,,,36S-6E-36 / 42.3950 -122.0618,,,L,S,,,,,,,,,,,OG SWIFT,100,156,,,0,0,,,0,11/15/2015,08:00
159811427100,,,37S-7E-3 / 42.3810 -121.9826,,,G,S,,,,,,,,,,,,10,20,,,0,0,,,0,11/16/2015,11:00
159810414800,,,36S-11E-27 / 42.4200 -121.3991,,,H,S,,,,,,,,,,,,11,11,,,0,0,,,0,4/2/2015,08:00
159810414800,,,36S-11E-27 / 42.4200 -121.3991,,,H,S,,,,,,,,,,,,20,20,,,0,0,,,0,12/1/2015,08:00
159810414800,,,36S-11E-27 / 42.4200 -121.3991,,,H,S,,,,,,,,,,,,20,20,,,0,0,,,0,4/15/2015,08:00
159810414800,,,36S-11E-27 / 42.4200 -121.3991,,,H,S,,,,,,,,,,,,8,8,,,0,0,,,0,5/27/2015,08:00
159810414800,,,36S-11E-27 / 42.4200 -121.3991,,,H,S,,,,,,,,,,,,10,10,,,0,0,,,0,5/12/2015,08:00
164060140001,,,41S-14E-16 / 42.0132 -121.1840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-JACKPOT   ,68,272,,,0,0,,,0,2/24/2016,10:00
164060140002,,,41S-14E-4 / 42.0423 -121.1840,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,SW-GERBER-RIP-HAN...,10,40,,,0,0,,,0,11/7/2016,10:00
164062010005,,,30S-6E-02 / 43.0013 -121.9732,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Cub 3,350,3150,,,5,10,,,8,9/27/2016,11:00
164062010005,,,30S-6E-02 / 43.0013 -121.9732,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Cub 3,195,1755,,,9,20,,,5,10/18/2017,12:00
164062010005,,,30S-6E-02 / 43.0013 -121.9732,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Cub 3,500,4500,,,12,34,,,7,5/15/2018,11:00
164060140003,,,39S-11E-24 / 42.1732 -121.3600,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,HORTON RIM PILES,225,1575,,,0,0,,,0,10/24/2016,08:00
164060140004,,,400s-120e-14 / 42.1006 -121.3793,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,S Bryant Machine Piles 2015,57,399,,,0,0,,,0,11/7/2017,08:00
164060140004,,,400s-120e-14 / 42.1006 -121.3793,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,S Bryant Machine Piles 2015,50,350,,,0,0,,,0,1/31/2018,09:00
164060140004,,,400s-120e-14 / 42.1006 -121.3793,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,S Bryant Machine Piles 2015,110,770,,,0,0,,,0,2/21/2018,09:16
164060140004,,,400s-120e-14 / 42.1006 -121.3793,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,S Bryant Machine Piles 2015,40,280,,,0,0,,,1,11/27/2018,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,200,1400,,,0,0,,,0,11/2/2016,11:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,75,525,,,0,0,,,0,11/4/2016,11:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,60,420,,,0,0,,,11,11/15/2016,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,70,490,,,0,0,,,12,11/9/2016,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,70,490,,,0,0,,,10,11/14/2016,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,300,2100,,,0,0,,,0,11/3/2016,11:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,80,560,,,0,0,,,15,11/2/2017,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,80,560,,,0,0,,,15,11/3/2017,09:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,25,175,,,0,0,,,5,11/26/2018,10:00
164060140005,,,390s-050e-11 / 42.1920 -122.1990,,,L,F,,BLM KLAMATH FALLS,,,,,,,,,West Side Piles,5,35,,,0,0,,,2,11/29/2018,09:00
169811207401,,,33S-7.5E-13 / 42.7120 -121.9462,,,G,S,,,,,,,,,,,,4360,7600,,,0,0,,,0,10/26/2016,00:00
174060140001,,,39S-13E-33 / 42.1440 -121.1844,,,H,F,,BLM KLAMATH FALLS,,,,,,,,,Miller Creek Hand Piles,0,120,,,0,0,,,0,11/8/2017,08:00
174060140002,,,370S-110E-34 / 42.3188 -121.3991,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bly Mtn Grapple Piles,5,35,,,0,0,,,45,1/9/2018,09:00
174060140002,,,370S-110E-34 / 42.3188 -121.3991,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bly Mtn Grapple Piles,5,35,,,0,0,,,1,2/4/2019,09:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,36,108,,,0,0,,,0,1/31/2019,09:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,30,210,,,0,0,,,0,2/1/2019,10:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,70,490,,,0,0,,,0,1/7/2020,09:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,100,700,,,0,0,,,0,2/4/2020,09:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,21,147,,,,,,,,12/11/2020,10:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,175,1225,,,,,,,,12/14/2020,10:00
194060140001,,,41S-13E-6 / 42.0425 -121.3392,,,G,F,,BLM KLAMATH FALLS,,,,,,,,,Bryant Mtn Piles,86,602,,,,,,,,12/15/2020,10:00
194062040001,,,40S-8E-30 / 42.0608 -121.9239,,,U,F,,KLAMATH BASIN NATIONAL WILDLIFE REF,,,,,,,,,Bear Valley FY20,52,416,,,10,20,,,0,10/9/2019,10:00
