Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
1.2521E+11,,,7N-8W-33 / 46.0468 -123.6850,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,KLASKA 50 PIT,40,800,,,0,0,,,0,10/27/2012,12:00
1.2521E+11,,,7N-9W-22 / 46.0755 -123.7880,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,`11 BRAVO,70,1400,,,0,0,,,0,10/27/2012,10:00
1.2521E+11,,,7N-7W-19 / 46.0776 -123.6000,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,BEAR SPUR A2,50,600,,,0,0,,,0,10/26/2012,10:00
1.2521E+11,,,6N-1W-24 / 43.0001 -123.0001,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,CAMP C,5,80,,,0,0,,,0,10/30/2012,10:00
1.2521E+11,,,6N-8W-18 / 46.0032 -123.7230,,,G,P,,THE CAMPBELL GROUP,,,,,,,,,SCOTCHGOOD,30,600,,,0,0,,,0,10/27/2012,14:00
1.2521E+11,,,4N-1W-3 / 45.8580 -122.7990,,,G,P,,THE CAMPBELL GROUP,,,,,,,,,CRANE RIDGE,30,600,,,0,0,,,0,10/25/2012,14:00
1.2521E+11,,,5N-9W-9 / 45.9316 -123.8030,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,KLOOTCHY 87,20,400,,,0,0,,,0,10/30/2012,10:00
1.2521E+11,,,5N-9W-25 / 45.8885 -123.7420,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,MUNCE A DILLY,30,600,,,0,0,,,0,10/27/2012,14:00
1.2521E+11,,,6N-9W-13 / 46.0032 -123.7460,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,YR 269,40,400,,,0,0,,,0,10/28/2012,8:00
1.2521E+11,,,5N-8W-4 / 45.9455 -123.6800,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,GASTON,36,720,,,0,0,,,0,10/27/2012,10:00
1.2521E+11,,,6N-7W-6 / 46.0319 -123.5970,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,EM 168H,10,200,,,0,0,,,0,10/26/2012,12:00
1.2521E+11,,,7N-7W-17 / 46.0918 -123.5790,,,G,P,,THE CAMPBELL GROUP,,,,,,,,,CELL CITY,50,1000,,,0,0,,,0,10/26/2012,12:00
1.2521E+11,,,7N-7W-29 / 46.0622 -123.5790,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,LOOKOUT,80,1600,,,0,0,,,0,11/6/2012,8:00
1.2521E+11,,,6N-8W-30 / 45.9741 -123.7230,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,ROCKY FOX,30,600,,,0,0,,,0,10/27/2012,12:00
1.2521E+11,,,7N-8W-16 / 46.0911 -123.6850,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,NK 13 ISLAND,15,300,,,0,0,,,0,10/30/2012,8:00
1.2521E+11,,,6N-8W-10 / 46.0171 -123.6590,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,SNOWY ISLAND,7,150,,,0,0,,,0,10/26/2012,12:00
1.2521E+11,,,5N-9W-36 / 45.8738 -123.7420,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,LANGDON,25,500,,,0,0,,,0,10/26/2012,10:00
1.2521E+11,,,6N-8W-32 / 45.9599 -123.7000,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,ELK PARK,20,400,,,0,0,,,0,11/4/2013,14:00
1.2521E+11,,,6N-9W-20 / 45.9893 -123.8280,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,DAM L&C 101,40,800,,,0,0,,,0,10/29/2012,8:00
1.2521E+11,,,7N-9W-28 / 46.0610 -123.8080,,,L,P,,THE CAMPBELL GROUP,,,,,,,,,DELTA 490,50,1000,,,0,0,,,0,10/27/2012,12:00
1.0521E+11,,,4N-8W-36 / 45.7815 -123.6130,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,ALDER POINT,52,520,,,0,0,,,0,10/24/2012,8:00
1.0521E+11,,,4N-7W-19 / 45.8102 -123.5950,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,SPRUCE LESS,67,670,,,0,0,,,0,10/24/2012,11:00
1.0521E+11,,,4N-7W-30 / 45.7961 -123.5950,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,4-7 STRIP,29,290,,,0,0,,,0,10/24/2012,10:00
1.0521E+11,,,4N-7W-30 / 45.7961 -123.5950,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,HELICOPTER CANYON,62,620,,,0,0,,,45,10/24/2012,8:00
1.1521E+11,,,4N-8W-35 / 45.7815 -123.6340,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,JACKS SLIDE,58,580,,,0,0,,,0,10/29/2012,8:00
1.1521E+11,,,5N-8W-21 / 45.9027 -123.6800,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,BEAVER HEART,64,640,,,0,0,,,0,10/29/2012,11:00
1.1521E+11,,,5N-8W-33 / 45.8736 -123.6800,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,MATTSON RD.,108,1080,,,0,0,,,0,10/23/2012,11:00
1.1521E+11,,,5N-8W-16 / 45.9171 -123.6790,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,HB LOOP,57,570,,,0,0,,,0,10/30/2012,10:00
1.1521E+11,,,4N-9W-35 / 45.7905 -123.7500,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,GOD'S VALLEY RIM,80,800,,,0,0,,,0,10/24/2012,11:00
1.1521E+11,,,4N-9W-17 / 45.8340 -123.8120,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,BUCHANAN WASHOUT CR.,69,690,,,0,0,,,0,10/30/2012,11:00
1.1521E+11,,,4N-8W-2 / 45.8560 -123.6350,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,BABY GEORGE,33,330,,,0,0,,,0,10/23/2012,8:00
1.1521E+11,,,4N-9W-26 / 45.8050 -123.7510,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,NORTH FORK 430,54,540,,,0,0,,,0,10/26/2012,8:00
1.1521E+11,,,5N-8W-12 / 45.9310 -123.6170,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,LWD,17,170,,,0,0,,,0,10/30/2012,8:00
1.1521E+11,,,4N-9W-16 / 45.8340 -123.7910,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,CULVERT YARD,55,550,,,0,0,,,0,10/24/2012,10:00
1.1521E+11,,,5N-8W-29 / 45.8882 -123.7010,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,GR VIEW,74,740,,,0,0,,,0,10/23/2012,10:00
1.1521E+11,,,4N-8W-36 / 45.7815 -123.6130,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,THE FARMERS GATE,52,520,,,0,0,,,0,10/29/2012,8:00
1.1521E+11,,,4N-8W-24 / 45.8099 -123.6140,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,CAMPGROUND,37,370,,,0,0,,,0,10/24/2012,10:00
1.1521E+11,,,5N-8W-24 / 45.9022 -123.6170,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,HUMBUG ARCH,73,730,,,0,0,,,0,10/30/2012,8:00
1.1521E+11,,,4N-1W-33 / 45.7864 -122.8150,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,ANGORA GATE,14,140,,,0,0,,,0,10/25/2012,13:00
1.1521E+11,,,5N-8W-15 / 45.9171 -123.6580,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,HB 300,78,780,,,0,0,,,0,10/30/2012,10:00
1.2521E+11,,,5N-8W-26 / 45.8878 -123.6390,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,FP 15,35,350,,,0,0,,,0,10/29/2012,10:00
1.2521E+11,,,4N-9W-21 / 45.8196 -123.7910,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,UMBRELLA FALLS,36,360,,,0,0,,,0,10/30/2012,11:00
1.2521E+11,,,4N-9W-27 / 45.8050 -123.7710,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,HATCHERY VIEW,78,780,,,0,0,,,0,10/23/2012,11:00
1.2521E+11,,,4N-9W-34 / 45.7905 -123.7710,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,STATELY FIR,49,490,,,0,0,,,0,10/23/2012,11:00
1.2521E+11,,,5N-8W-27 / 45.8881 -123.6590,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,BEAVER LINE,48,480,,,0,0,,,0,10/29/2012,10:00
1.2521E+11,,,4N-9W-28 / 45.8051 -123.7920,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,LOG CABIN,45,450,,,0,0,,,0,10/23/2012,13:00
1.2521E+11,,,4N-9W-27 / 45.8050 -123.7710,,,L,P,,LONGVIEW TIMBERLANDS,,,,,,,,,STROKERVILLE,30,300,,,0,0,,,0,10/23/2012,13:00
1.2521E+11,,,4N-1W-20 / 45.8153 -122.8360,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,ASBURY,38,116,,,0,0,,,0,10/30/2012,8:00
1.2521E+11,,,4N-1W-29 / 45.8008 -122.8360,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,COLUMBIA,39,75,,,0,0,,,0,10/29/2012,8:00
1.2521E+11,,,4N-1W-32 / 45.7864 -122.8360,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,DISCOVERY,22,42,,,0,0,,,0,10/29/2012,10:00
1.2521E+11,,,4N-1W-19 / 45.8154 -122.8570,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,ARTEMIS,52,170,,,0,0,,,0,10/30/2012,10:00
1.2521E+11,,,5N-6W-33 / 45.8735 -123.4320,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,ALDERBERRY A1,30,96,,,0,0,,,0,11/1/2012,9:00
1.2521E+11,,,4N-7W-2 / 45.8563 -123.5150,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,ALDERBERRY A2,29,96,,,0,0,,,0,11/1/2012,11:00
1.2521E+11,,,7N-6W-31 / 46.0472 -123.4760,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,BERT AND ERNIE A1,24,340,,,0,0,,,0,11/2/2012,10:00
1.2521E+11,,,7N-8W-26 / 46.0630 -123.6430,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,CALIFORNIA ELK A2,29,295,,,0,0,,,0,11/5/2012,9:00
1.2521E+11,,,6N-7W-12 / 46.0155 -123.4950,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,LIONS LAIR A3,27,340,,,0,0,,,0,11/5/2012,9:00
1.2521E+11,,,6N-7W-11 / 46.0153 -123.5150,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,LOOSE GOOSE A2,93,500,,,0,0,,,0,11/5/2012,12:00
1.2521E+11,,,7N-6W-26 / 46.0616 -123.3970,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,PORTER HORSE A5,50,338,,,0,0,,,0,11/6/2012,9:00
1.2521E+11,,,7N-6W-26 / 46.0616 -123.3970,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,PORTER HORSE A7,28,192,,,0,0,,,0,11/6/2012,12:00
1.2521E+11,,,7N-6W-26 / 46.0616 -123.3970,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,PORTER HORSE A8,24,216,,,0,0,,,0,11/6/2012,13:00
1.2521E+11,,,4N-8W-15 / 45.8240 -123.6540,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,PUMA PUNCH A1,15,123,,,0,0,,,0,11/14/2012,10:00
1.2521E+11,,,7N-6W-4 / 46.1200 -123.4370,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SHINGLE WAVE A1,24,60,,,0,0,,,0,11/7/2012,8:00
1.2521E+11,,,7N-6W-4 / 46.1200 -123.4370,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SHINGLE WAVE A2,31,414,,,0,0,,,0,11/7/2012,11:00
1.2521E+11,,,6N-6W-9 / 46.0189 -123.4310,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SPRAGUES STUMP A2,75,324,,,0,0,,,0,11/7/2012,9:00
1.2521E+11,,,4N-9W-27 / 45.8050 -123.7710,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,STONE SOUP A3,13,105,,,0,0,,,0,11/8/2012,9:00
1.2521E+11,,,4N-9W-23 / 45.8194 -123.7500,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,STONE SOUP A4,24,170,,,0,0,,,0,11/8/2012,11:00
1.2521E+11,,,4N-9W-22 / 45.8194 -123.7710,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,STONE SOUP A5,29,504,,,0,0,,,0,11/8/2012,13:00
1.2521E+11,,,6N-7W-25 / 45.9725 -123.4940,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SUMMITT COMBO A1,33,284,,,0,0,,,0,11/9/2012,9:00
1.2521E+11,,,6N-7W-25 / 45.9725 -123.4940,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SUMMITT COMBO A2,16,270,,,0,0,,,0,11/9/2012,11:00
1.2521E+11,,,8N-6W-6 / 46.2060 -123.4760,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,WALLHANGER A2,40,555,,,0,0,,,0,11/9/2012,9:00
1.2521E+11,,,8N-6W-8 / 46.1920 -123.4560,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,WALLHANGER A3,40,285,,,0,0,,,0,11/9/2012,12:00
1.2521E+11,,,4N-1W-6 / 45.8589 -122.8570,,,G,P,,"L&C TREE FARMS, LLC",,,,,,,,,CITY CUT,1,15,,,0,0,,,0,12/5/2012,8:00
1.2521E+11,,,6N-9W-30 / 45.9753 -123.8480,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,SPUR A SF,40,1200,,,0,0,,,0,10/30/2012,12:00
1.2521E+11,,,5N-8W-23 / 45.9024 -123.6380,,,G,P,,"L&C TREE FARMS, LLC",,,,,,,,,W HUMBUG FG,23,525,,,0,0,,,0,10/30/2012,10:00
1.2521E+11,,,5N-8W-14 / 45.9169 -123.6370,,,G,P,,"L&C TREE FARMS, LLC",,,,,,,,,FG SEC 14,30,600,,,0,0,,,0,10/30/2012,14:00
1.2521E+11,,,6N-9W-13 / 46.0032 -123.7460,,,G,P,,"L&C TREE FARMS, LLC",,,,,,,,,YR 69,30,600,,,0,0,,,0,11/2/2012,9:00
1.2521E+11,,,5N-7W-7 / 45.9307 -123.5960,,,L,P,,WEYERHAEUSER,,,,,,,,,BUCK PATCH,74,650,,,0,0,,,0,11/6/2012,8:00
1.2521E+11,,,5N-8W-2 / 45.9455 -123.6390,,,L,P,,WEYERHAEUSER,,,,,,,,,OLDY 21,68,600,,,0,0,,,0,11/6/2012,12:00
1.2521E+11,,,5N-7W-6 / 45.9449 -123.5970,,,L,P,,WEYERHAEUSER,,,,,,,,,LITTLE HANK 17E,62,500,,,0,0,,,0,11/6/2012,13:00
1.2521E+11,,,5N-8W-1 / 45.9452 -123.6180,,,L,P,,WEYERHAEUSER,,,,,,,,,BUCK PATCH NR,43,400,,,0,0,,,0,11/6/2012,10:00
1.1521E+11,,,7N-7W-33 / 46.0471 -123.5580,,,L,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,ELK CREEK CLIFFS,68,212,,,0,0,,,0,11/12/2012,9:00
1.1521E+11,,,7N-7W-1 / 46.1196 -123.4960,,,G,P,,AGENCY CREEK MGT              ,,,,,,,,,REVISED WHITE TAIL,51,322,,,0,0,,,0,11/12/2012,12:00
1.1521E+11,,,6N-6W-18 / 46.0035 -123.4730,,,G,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,LONG WALKER,26,610,,,0,0,,,0,11/13/2012,9:00
1.1521E+11,,,6N-6W-18 / 46.0035 -123.4730,,,G,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,LONG WALKER,26,610,,,0,0,,,0,11/13/2012,9:00
1.1521E+11,,,8N-7W-28 / 46.1490 -123.5590,,,G,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,VISIBLE TOO,50,200,,,0,0,,,0,11/13/2012,13:00
1.2521E+11,,,7N-7W-24 / 46.0756 -123.4950,,,L,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,GUPPY,31,242,,,0,0,,,0,11/15/2012,14:00
1.2521E+11,,,7N-7W-24 / 46.0756 -123.4950,,,L,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,UPPER NOTES,62,300,,,0,0,,,0,11/5/2013,10:00
1.2521E+11,,,4N-6W-4 / 45.8590 -123.4330,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,NERO,49,50,,,0,0,,,0,11/20/2012,10:00
1.2521E+11,,,4N-6W-11 / 45.8443 -123.3920,,,L,P,,STIMSON LUMBER CO             ,,,,,,,,,CONTROL,52,70,,,0,0,,,0,11/14/2012,12:00
1.2521E+11,,,4N-6W-20 / 45.8156 -123.4540,,,L,P,,LONGVIEW FIBRE CO.            ,,,,,,,,,ROCK CREEK,68,675,,,0,0,,,0,11/30/2012,8:00
1.2521E+11,,,7N-7W-24 / 46.0756 -123.4950,,,L,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,UPPER BIG CREEK,29,63,,,0,0,,,0,11/13/2012,11:00
1.2521E+11,,,7N-7W-26 / 46.0616 -123.5160,,,G,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,PANIC ISLAND,15,310,,,0,0,,,0,11/26/2012,10:00
1.2521E+11,,,8N-7W-32 / 46.1350 -123.5790,,,G,P,,AGENCY CREEK MANAGEMENT,,,,,,,,,SKY,5,15,,,0,0,,,0,11/15/2012,12:00
1.2521E+11,,,7N-7W-32 / 46.0472 -123.5790,,,L,P,,PORT BLAKELY TREE FARMS       ,,,,,,,,,ELK BOWL,81,807,,,0,0,,,0,11/30/2012,9:00
1.2521E+11,,,7N-9W-22 / 46.0755 -123.7880,,,G,P,,DAVID FITCH,,,,,,,,,FITCH BURN,2,65,,,0,0,,,0,11/28/2012,9:00
1.2521E+11,,,7N-9W-14 / 46.0898 -123.7680,,,G,P,,WT TIMBER,,,,,,,,,MATTSON SALVAGE,14,135,,,0,0,,,0,12/27/2012,13:00
1.2521E+11,,,5N-7W-10 / 45.9297 -123.5350,,,L,P,,"A. M. BRECKENRIDGE, LLC",,,,,,,,,JEWELL #2,14,100,,,0,0,,,0,1/15/2013,8:00
1.3521E+11,,,6N-7W-14 / 46.0009 -123.5150,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,LION'S LAIR,20,400,,,0,0,,,0,10/7/2013,9:00
1.3521E+11,,,8N-6W-31 / 46.1345 -123.4770,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,OSCAR,35,700,,,0,0,,,0,11/12/2013,9:00
1.3521E+11,,,6N-6W-9 / 46.0189 -123.4310,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SPRAGUES STUMP,60,1200,,,0,0,,,0,10/7/2013,9:00
1.3521E+11,,,6N-6W-4 / 46.0334 -123.4310,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SPRAGUES STUMP,15,300,,,0,0,,,0,10/7/2013,11:00
1.3521E+11,,,6N-7W-19 / 45.9879 -123.5970,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,SOUTH FORK SPLIT,30,600,,,0,0,,,0,10/7/2013,12:00
1.3521E+11,,,4N-6W-5 / 45.8589 -123.4540,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,CONEY ISLAND,18,360,,,0,0,,,0,10/8/2013,15:00
1.3521E+11,,,4N-6W-5 / 45.8589 -123.4540,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,CONEY ISLAND,15,300,,,0,0,,,0,10/8/2013,15:00
1.3521E+11,,,5N-6W-27 / 45.8881 -123.4110,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,GREEN GIANT,32,640,,,0,0,,,0,11/7/2013,9:00
1.3521E+11,,,5N-6W-34 / 45.8735 -123.4120,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,GREEN GIANT,34,672,,,0,0,,,0,11/7/2013,10:00
1.3521E+11,,,5N-6W-27 / 45.8881 -123.4110,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,GREEN GIANT,16,320,,,0,0,,,0,11/7/2013,13:00
1.3521E+11,,,5N-6W-35 / 45.8730 -123.3910,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,GREEN GIANT,60,1200,,,0,0,,,0,11/7/2013,14:00
1.3521E+11,,,8N-7W-23 / 46.1635 -123.5170,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,WHITE NOISE,18,360,,,0,0,,,0,11/8/2013,15:00
1.3521E+11,,,7N-6W-31 / 46.0472 -123.4760,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,BERT & ERNIE,20,400,,,0,0,,,0,10/2/2013,9:00
1.3521E+11,,,4N-7W-21 / 45.8108 -123.5570,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,IRON MAIDEN,64,1280,,,0,0,,,0,11/5/2013,12:00
1.3521E+11,,,4N-7W-2 / 45.8563 -123.5150,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,CIRCLE K,35,700,,,0,0,,,0,12/9/2014,13:00
1.3521E+11,,,7N-6W-21 / 46.0759 -123.4370,,,G,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,FOSTER'S 40,16,322,,,0,0,,,0,11/8/2013,9:00
1.3521E+11,,,7N-6W-29 / 46.0615 -123.4580,,,L,S,,DEPT OF FORESTRY: ASTORIA     ,,,,,,,,,FOSTER'S 40,15,300,,,0,0,,,0,11/8/2013,13:00
1.3521E+11,,,6N-8W-1 / 46.0323 -123.6180,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,130 MARKET,26,520,,,0,0,,,0,11/4/2013,14:00
1.3521E+11,,,5N-8W-10 / 45.9315 -123.6590,,,G,P,,"L&C TREE FARMS, LLC",,,,,,,,,231 NUGGET,6,135,,,0,0,,,0,11/7/2013,10:00
1.3521E+11,,,6N-9W-11 / 46.0175 -123.7670,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,269-TWOSIXTYNINE,59,1180,,,0,0,,,0,11/7/2013,9:00
1.3521E+11,,,8N-8W-34 / 46.1343 -123.6610,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,BIDDLE PIPE,41,816,,,0,0,,,0,11/5/2013,9:00
1.3521E+11,,,4N-1W-11 / 43.0001 -123.0001,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,BOX IN THE CANYON,55,1097,,,0,0,,,0,11/7/2013,10:00
1.3521E+11,,,5N-9W-16 / 45.9173 -123.8040,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,CF 41 END,70,1400,,,0,0,,,0,11/5/2013,13:00
1.3521E+11,,,5N-9W-8 / 45.9309 -123.8240,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,CLATSOP FIR 41 PIT,42,840,,,0,0,,,0,11/5/2013,9:00
1.3521E+11,,,7N-8W-9 / 46.1053 -123.6830,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,FISHER 11,33,660,,,0,0,,,0,11/7/2013,10:00
1.3521E+11,,,7N-8W-17 / 46.0905 -123.7050,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,FISHER 11 RETURN,42,840,,,0,0,,,0,11/7/2014,8:00
1.3521E+11,,,7N-8W-9 / 46.1053 -123.6830,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,FISHER BRIDGE,41,820,,,0,0,,,0,11/7/2013,12:00
1.3521E+11,,,5N-8W-10 / 45.9315 -123.6590,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,FRANKLIN 231,62,1242,,,0,0,,,0,11/7/2013,14:00
1.3521E+11,,,5N-9W-5 / 45.9459 -123.8240,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,KLOOTCHY 300 PIT,82,1604,,,0,0,,,0,11/5/2013,15:00
1.3521E+11,,,7N-8W-21 / 46.0764 -123.6850,,,L,P,,"L&C TREE FARMS, LLC",,,,,,,,,N KLASK 13 PIT,35,700,,,0,0,,,0,11/7/2013,10:00
