Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
Ochoco NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124060710001,,,13S-18E-33 / 44.3977 -120.5750,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SPEARS-1            ,40,400,,,7,11,,,45,10/14/2014,11:00
124060710001,,,13S-18E-33 / 44.3977 -120.5750,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SPEARS-1            ,120,1080,,,8,10,,,30,10/8/2014,10:00
124060710001,,,13S-18E-33 / 44.3977 -120.5750,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SPEARS-1            ,50,650,,,7,11,,,45,10/9/2014,10:00
124060710002,,,14S-18E-9 / 44.3690 -120.5760,,,G,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,RUSH-66             ,35,40,,,0,0,,,0,11/15/2012,12:00
124060710003,,,17S-21E-27 / 44.0675 -120.1950,,,B,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,DEDES-BURN          ,20,60,,,13,17,,,3,4/5/2012,11:00
124060710003,,,17S-21E-27 / 44.0675 -120.1950,,,B,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,DEDES-BURN          ,30,90,,,13,17,,,1,4/27/2012,11:00
124060710004,,,13S-18E-17 / 44.4406 -120.5950,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SQUIRREL-RIDGE      ,200,1400,,,20,25,,,14,4/3/2013,10:00
124060710004,,,13S-18E-17 / 44.4406 -120.5950,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SQUIRREL-RIDGE      ,100,700,,,9,15,,,30,10/23/2013,11:00
124060710004,,,13S-18E-17 / 44.4406 -120.5950,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SQUIRREL-RIDGE      ,100,700,,,10,15,,,30,10/24/2013,12:00
124060710004,,,13S-18E-17 / 44.4406 -120.5950,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SQUIRREL-RIDGE      ,75,525,,,10,25,,,5,4/24/2013,11:00
124060710004,,,13S-18E-17 / 44.4406 -120.5950,,,N,U,,OCHOCO NF - LOOKOUT MTN RD,,,,,,,,,SQUIRREL-RIDGE      ,150,1050,,,9,15,,,30,10/25/2013,12:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,100,500,,,10,11,,,45,10/17/2014,11:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,100,500,,,8,12,,,37,9/16/2013,13:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,100,500,,,6,11,,,45,10/10/2014,10:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,60,300,,,10,15,,,30,10/25/2013,12:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,100,500,,,6,11,,,45,10/9/2014,11:00
124060720001,,,14S-22E-10 / 44.3724 -120.0720,,,U,U,,OCHOCO NF - PAULINA RD,,,,,,,,,ZANE-2012           ,100,500,,,8,12,,,37,9/16/2013,13:00
