Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
121565818805,,,25S-2E-8 / 43.4151 -122.5980,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,CANOE-13-PILES      ,20,57,,,0,0,,,0,10/30/2012,11:00
121565818806,,,250S-020E-09 / 43.4149 -122.5783,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,Canoe 14 piles,30,82,,,0,0,,,0,10/29/2014,12:00
124061530012,,,28S-5E-1 / 43.1625 -122.1750,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,DBUG-HF-1           ,29,216,,,0,0,,,0,11/1/2012,10:00
124061530012,,,28S-5E-1 / 43.1625 -122.1750,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,DBUG-HF-1           ,1,34,,,0,0,,,0,11/2/2012,10:00
124061530013,,,28S-5.5E-19 / 43.1313 -122.1620,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,SILENT-CR-PIT       ,1,46,,,0,0,,,0,11/7/2012,12:00
124061530014,,,26S-3E-17 / 43.3072 -122.4890,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,MEDICINE-CR         ,1,29,,,0,0,,,0,11/28/2012,09:00
124061520031,,,29S-1W-24 / 43.0408 -122.7700,,,L,U,,UMPQUA NF - TILLER RD,,,,,,,,,DELGADO-LANDINGS-29S,140,400,,,0,0,,,0,11/14/2013,11:00
124061520032,,,29S-1E-31 / 43.0040 -122.7460,,,L,U,,UMPQUA NF - TILLER RD,,,,,,,,,DELGADO-LANDINGS-29S,72,400,,,0,0,,,0,11/14/2013,10:00
124061520033,,,30S-1E-4 / 42.9895 -122.7070,,,L,U,,UMPQUA NF - TILLER RD,,,,,,,,,DELGADO-LANDINGS-30S,32,200,,,0,0,,,0,11/14/2013,09:00
121564430602,,,27S-1W-12 / 43.2339 -122.7660,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-24-PILES       ,16,90,,,0,0,,,0,11/7/2012,13:00
121564430603,,,27S-1W-11 / 43.2339 -122.7860,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-26-PILES       ,28,91,,,0,0,,,0,11/7/2012,12:00
121564430604,,,27S-1W-10 / 43.2338 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-28-PILES       ,14,44,,,0,0,,,0,11/7/2012,10:00
121564430605,,,27S-1W-10 / 43.2338 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-29-PILES       ,28,91,,,0,0,,,0,11/7/2012,09:00
121535818801,,,27S-3E-11 / 43.2342 -122.4290,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-113          ,5,89,,,0,0,,,0,11/13/2012,09:00
121535818801,,,27S-3E-11 / 43.2342 -122.4290,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-113          ,9,160,,,0,0,,,0,11/9/2012,12:00
121535818801,,,27S-3E-11 / 43.2342 -122.4290,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-113          ,15,241,,,0,0,,,0,11/8/2012,11:00
121535818801,,,27S-3E-11 / 43.2342 -122.4290,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-113          ,1,17,,,0,0,,,0,11/29/2012,09:00
121535818802,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-16-4B        ,15,199,,,0,0,,,0,11/14/2012,09:00
121535818802,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-16-4B        ,1,7,,,0,0,,,0,11/15/2012,09:00
121535818802,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-16-4B        ,70,1034,,,0,0,,,0,11/13/2012,11:00
121535818803,,,27S-3E-3 / 43.2489 -122.4490,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-17C          ,5,203,,,0,0,,,0,11/8/2012,09:00
124061530008,,,27S-6E-6 / 43.2490 -122.1560,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WINDIGO-PASS-RECOVER,15,260,,,0,0,,,0,11/2/2012,08:00
124061530008,,,27S-6E-6 / 43.2490 -122.1560,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WINDIGO-PASS-RECOVER,30,459,,,0,0,,,0,10/30/2012,15:00
124061530008,,,27S-6E-6 / 43.2490 -122.1560,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WINDIGO-PASS-RECOVER,64,979,,,0,0,,,0,11/1/2012,08:00
121563179801,,,26S-1W-35 / 43.2627 -122.7850,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-47-PILES      ,2,28,,,0,0,,,0,11/6/2012,10:00
121563179802,,,27S-1W-1 / 43.2482 -122.7660,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-49-PILES      ,10,39,,,0,0,,,0,11/6/2012,12:00
121563179803,,,26S-1W-36 / 43.2627 -122.7660,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-51-PILES      ,6,36,,,0,0,,,0,11/6/2012,13:00
124061530015,,,26S-3E-36 / 43.2636 -122.4090,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,MONGREL-TOKETEE-PILE,1,6,,,0,0,,,0,11/19/2012,08:00
124061530015,,,26S-3E-36 / 43.2636 -122.4090,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,MONGREL-TOKETEE-PILE,1,62,,,0,0,,,0,11/20/2012,08:00
124061530016,,,26S-2E-36 / 43.2637 -122.5280,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,FOSTER-PIT          ,1,75,,,0,0,,,0,12/4/2012,08:00
134061530001,,,27S-3E-1 / 43.2489 -122.4090,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOKETEE-PIT         ,1,18,,,0,0,,,0,10/16/2014,10:00
134061530001,,,27S-3E-1 / 43.2489 -122.4090,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOKETEE-PIT         ,1,18,,,0,0,,,0,11/4/2013,10:00
131565818801,,,25S-2E-8 / 43.4151 -122.5980,,,U,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,CANOE-UNIT-13-RX    ,13,286,,,12,19,,,24,5/1/2013,12:00
131565818802,,,25S-2E-10 / 43.4152 -122.5580,,,U,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,CANOE-UNIT-15-RX    ,13,286,,,14,18,,,28,5/2/2013,12:00
134061530004,,,27S-3E-12 / 43.2342 -122.4100,,,N,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,SWAMPY-KV           ,1,35,,,14,16,,,12,10/8/2014,12:00
131563179801,,,26S-1W-34 / 43.2627 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-40      ,21,232,,,0,0,,,0,9/27/2013,10:00
131563179802,,,26S-1W-26 / 43.2774 -122.7860,,,L,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-42      ,4,36,,,0,0,,,0,9/27/2013,12:00
131563179803,,,26S-1W-26 / 43.2774 -122.7860,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-43      ,4,63,,,0,0,,,0,9/27/2013,12:00
131563179804,,,26S-1W-35 / 43.2627 -122.7850,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-44      ,15,68,,,0,0,,,0,9/26/2013,11:00
131563179805,,,26S-1W-25 / 43.2772 -122.7660,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-45      ,48,624,,,0,0,,,0,9/26/2013,13:00
131563179806,,,26S-1W-25 / 43.2772 -122.7660,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-46      ,12,174,,,0,0,,,0,9/26/2013,14:00
131560971901,,,25S-1E-29 / 43.3716 -122.7120,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-2        ,9,166,,,0,0,,,0,11/18/2013,10:00
131560971901,,,25S-1E-29 / 43.3716 -122.7120,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-2        ,18,229,,,0,0,,,0,11/12/2013,12:00
131560971902,,,25S-1E-28 / 43.3717 -122.6920,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-7        ,13,176,,,0,0,,,0,11/8/2013,10:00
131560971903,,,25S-1E-15 / 43.4006 -122.6720,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-12       ,15,183,,,0,0,,,0,11/12/2013,10:00
131560971903,,,25S-1E-15 / 43.4006 -122.6720,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-12       ,15,183,,,0,0,,,0,11/8/2013,14:00
131560971904,,,25S-1E-14 / 43.4006 -122.6530,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,LOBO-PILES-11       ,16,209,,,0,0,,,0,11/8/2013,12:00
131563179807,,,26S-1W-34 / 43.2627 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-35      ,16,197,,,0,0,,,0,9/30/2013,10:00
131563179808,,,26S-1W-34 / 43.2627 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-34      ,6,78,,,0,0,,,0,9/30/2013,08:00
131563179810,,,27S-1W-2 / 43.2482 -122.7860,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-60      ,5,82,,,0,0,,,0,9/27/2013,13:00
131564430601,,,27S-1W-22 / 43.2050 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-PILES-14       ,21,368,,,0,0,,,0,9/30/2013,12:00
131564430601,,,27S-1W-22 / 43.2050 -122.8050,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,TAFT-PILES-14       ,32,488,,,0,0,,,0,11/4/2013,11:00
131565818804,,,25S-2E-4 / 43.4313 -122.5780,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,CANOE-PILES-17      ,10,121,,,0,0,,,0,11/5/2013,11:00
131569310001,,,27S-1W-7 / 43.2340 -122.8630,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,COOL-PILES-1        ,31,360,,,0,0,,,0,11/4/2013,14:00
131569310002,,,27S-1W-7 / 43.2340 -122.8630,,,G,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,COOL-PILES-2        ,4,58,,,0,0,,,0,11/5/2013,10:00
134061560001,,,27S-1W-1 / 43.2482 -122.7660,,,H,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,EMILE-PILES-49      ,4,53,,,0,0,,,0,9/27/2013,15:00
134061560002,,,25S-1E-13 / 43.4006 -122.6330,,,L,U,,UMPQUA NF - NORTH UMPQUA RD,,,,,,,,,ROWBOAT-PILES-1     ,7,61,,,0,0,,,2,11/5/2013,11:00
134061520001,,,28S-2w-23 / 43.1200 -122.9030,,,H,U,,UMPQUA NF - TILLER RD,,,,,,,,,2792-FUEL-BREAK     ,15,245,,,0,0,,,0,10/5/2014,10:00
134061520001,,,28S-2w-23 / 43.1200 -122.9030,,,H,U,,UMPQUA NF - TILLER RD,,,,,,,,,2792-FUEL-BREAK     ,20,50,,,0,0,,,0,11/18/2014,11:00
134061520002,,,31s-3w-35 / 42.8348 -123.0230,,,H,U,,UMPQUA NF - TILLER RD,,,,,,,,,RED-MTN-FUEL-BREAK  ,40,280,,,0,0,,,0,11/13/2013,09:00
134061530008,,,28S-5.5E-19 / 43.1313 -122.1620,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,SILENT-CREEK-PIT    ,1,52,,,0,0,,,0,11/12/2015,09:00
134061530008,,,28S-5.5E-19 / 43.1313 -122.1620,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,SILENT-CREEK-PIT    ,1,52,,,0,0,,,0,10/23/2014,10:00
134061530008,,,28S-5.5E-19 / 43.1313 -122.1620,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,SILENT-CREEK-PIT    ,1,52,,,0,0,,,0,11/12/2015,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,50,548,,,0,0,,,0,11/5/2013,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,6,80,,,0,0,,,0,10/16/2014,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,87,327,,,0,0,,,0,11/4/2013,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,46,518,,,0,0,,,0,11/6/2013,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,30,342,,,0,0,,,0,11/7/2013,09:00
131531880201,,,27S-3E-12 / 43.2342 -122.4100,,,G,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,WALLOW-PILES        ,1,15,,,0,0,,,0,10/23/2014,10:00
131537256101,,,27S-3E-27 / 43.1910 -122.4490,,,L,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,RAINBOW-SALVAGE     ,3,95,,,0,0,,,0,11/4/2013,10:00
134061530009,,,26S-3E-17 / 43.3072 -122.4890,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,MEDICINE-CREEK      ,1,16,,,0,0,,,0,3/27/2014,09:00
134061530010,,,27S-3E-14 / 43.2198 -122.4290,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOKETEE-AIRSTRIP    ,3,8,,,0,0,,,0,12/4/2013,12:00
134061530011,,,26S-5E-35 / 43.2635 -122.1960,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOOLBOX-MEADOWS     ,12,54,,,0,0,,,0,10/25/2014,10:00
134061530011,,,26S-5E-35 / 43.2635 -122.1960,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOOLBOX-MEADOWS     ,4,23,,,0,0,,,0,11/3/2015,11:00
134061530011,,,26S-5E-35 / 43.2635 -122.1960,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,TOOLBOX-MEADOWS     ,4,23,,,0,0,,,0,11/4/2015,10:00
134061530012,,,27S-6E-29 / 43.1915 -122.1370,,,H,U,,UMPQUA NF - DIAMOND LAKE RD,,,,,,,,,BIOCHAR-RESEARCH-RIC,1,51,,,0,0,,,0,4/11/2014,09:00
