Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
Malheur NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174060440041,,,140S-355E-21 / 44.3430 -118.4245,,,H,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,Rail 13 RD,15,15,,,0,0,,,9,10/12/2017,10:30
174060440042,,,150S-360E-15 / 44.2644 -118.2836,,,G,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,Rail 430 RD,10,50,,,0,0,,,9,10/12/2017,11:00
174060440043,,,140S-355E-10 / 44.3722 -118.4040,,,G,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,Rail 2652 RD,75,375,,,0,0,,,13,10/18/2017,11:00
194060440027,,,11S-35.5E-34 / 44.5680 -118.4032,,,H,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,Wiwaanyat 1,18,10,,,12,15,,,2,10/26/2021,10:00
County Total:,,,,,,,,,,,,,,,,,,,118,450,,,,,,,,,
Crook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,280,840,,,11,14,,,4,10/9/2016,11:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,250,750,,,10,13,,,10,9/29/2016,10:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,300,1800,,,15,16,,,3,5/3/2016,12:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,500,1500,,,10,13,,,16,10/3/2016,10:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,250,1000,,,11,20,,,8,5/13/2016,11:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,250,1000,,,10,16,,,8,5/3/2017,04:30
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,1075,3225,,,11,22,,,9,5/4/2017,06:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,100,300,,,10,14,,,15,10/2/2016,10:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,1200,3600,,,12,22,,,6,5/11/2016,11:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,1200,7200,,,15,20,,,5,5/10/2016,11:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,100,300,,,10,13,,,14,9/30/2016,10:00
154060420002,,,210S-240E-24 / 43.7346 -119.7868,,,N,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,Dairy 103,250,1000,,,12,20,,,7,5/12/2016,11:00
154060420074,,,21S-24E-23 / 43.7348 -119.8070,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-39       ,31,155,,,0,0,,,0,11/30/2015,10:00
154060420075,,,21S-24E-14 / 43.7494 -119.8070,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-10       ,31,155,,,0,0,,,0,11/30/2015,10:00
164060420014,,,22S-24E-2 / 43.6906 -119.8070,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-8        ,160,480,,,0,0,,,0,12/6/2016,10:00
164060420014,,,22S-24E-2 / 43.6906 -119.8070,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-8        ,265,795,,,0,0,,,0,12/7/2016,10:00
164060420015,,,22S-24E-2 / 43.6906 -119.8070,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-15       ,271,1355,,,0,0,,,0,12/6/2016,10:00
164060420016,,,21S-24E-22 / 43.7349 -119.8270,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-40       ,155,775,,,0,0,,,0,12/6/2016,10:00
164060420017,,,21S-24E-22 / 43.7349 -119.8270,,,L,U,,MALHEUR NF - EMIGRANT CREEK RD,,,,,,,,,DAIRY-UNIT-53       ,212,1060,,,0,0,,,0,12/6/2016,10:00
County Total:,,,,,,,,,,,,,,,,,,,6880,27290,,,,,,,,,
Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124060440002,,,12S-35.5E-27 / 44.4973 -118.4030,,,N,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,BOBO-4567           ,140,1400,,,11,12,,,6,5/12/2012,12:00
124060440002,,,12S-35.5E-27 / 44.4973 -118.4030,,,N,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,BOBO-4567           ,120,1200,,,11,12,,,6,5/11/2012,12:00
124060440002,,,12S-35.5E-27 / 44.4973 -118.4030,,,N,U,,MALHEUR NF - PRAIRIE CITY RD,,,,,,,,,BOBO-4567           ,150,3000,,,12,15,,,30,10/23/2013,12:00
120411001301,,,10S-33E-20 / 44.6847 -118.7680,,,N,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,BALANCE-UNIT-2      ,75,825,,,11,10,,,3,5/2/2013,10:00
120411001301,,,10S-33E-20 / 44.6847 -118.7680,,,N,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,BALANCE-UNIT-2      ,238,2618,,,12,10,,,2,5/1/2013,10:00
124060410001,,,17S-32E-15 / 44.0983 -118.8670,,,F,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,ANTELOPE2-UNIT-6    ,350,16800,,,10,12,,,13,5/14/2012,11:00
124060410001,,,17S-32E-15 / 44.0983 -118.8670,,,F,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,ANTELOPE2-UNIT-6    ,300,14400,,,10,12,,,13,5/15/2012,10:00
124060410001,,,17S-32E-15 / 44.0983 -118.8670,,,F,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,ANTELOPE2-UNIT-6    ,50,1250,,,10,10,,,4,5/31/2012,10:00
124060410002,,,11s-33E-2 / 44.6414 -118.7060,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PM-42RAY            ,10,20,,,0,0,,,0,10/30/2013,12:00
124060410003,,,1.15N-35.5E-13 / 43.0001 -123.0001,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMUMF-53-POG        ,22,44,,,0,0,,,0,11/7/2013,10:00
124060410004,,,9S-32E-36 / 44.7425 -118.8090,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-110-MOSQUITO  ,15,30,,,0,0,,,0,11/25/2013,12:00
124060410005,,,11s-36E-30 / 44.5825 -118.3420,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMUMF-20SKUNK3      ,87,174,,,0,0,,,0,11/29/2012,10:00
124060410008,,,11S-35.5E-13 / 44.6131 -118.3620,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMUMF-54POG         ,60,120,,,0,0,,,0,11/7/2013,10:00
124060410009,,,11S-35.5E-13 / 44.6131 -118.3620,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMUMF-55POG         ,72,144,,,0,0,,,0,11/12/2013,10:00
124060410010,,,11S-34E-18 / 44.6120 -118.6650,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PM-106RAG           ,19,38,,,0,0,,,0,11/1/2012,11:00
124060410011,,,11S-34E-18 / 44.6120 -118.6650,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PM-108RAG           ,33,66,,,0,0,,,4,10/21/2014,10:00
124060410012,,,10S-33E-33 / 44.6555 -118.7480,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PM-20DUNSTON        ,32,64,,,0,0,,,0,10/25/2012,11:00
124060410013,,,11S-33E-9 / 44.6275 -118.7460,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PM-34DUNSTON        ,16,32,,,0,0,,,0,10/25/2012,10:00
124060410014,,,10s-32E-16 / 44.6993 -118.8700,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-18JUNGLE      ,5,10,,,0,0,,,0,10/22/2013,12:00
124060410014,,,10s-32E-16 / 44.6993 -118.8700,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-18JUNGLE      ,25,50,,,0,0,,,0,10/23/2013,01:00
124060410015,,,10S-32E-17 / 44.6993 -118.8900,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-22JUNGLE      ,25,50,,,0,0,,,0,10/25/2013,08:00
124060410016,,,10S-32E-17 / 44.6993 -118.8900,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-24HAWKINS     ,21,42,,,0,0,,,2,9/30/2013,11:00
124060410017,,,10S-32E-16 / 44.6993 -118.8700,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-26JUNGLE      ,28,56,,,0,0,,,0,11/14/2012,14:00
124060410018,,,10S-32E-9 / 44.7139 -118.8700,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-44HAWKINS     ,34,68,,,0,0,,,0,11/26/2012,13:00
124060410019,,,10S-32E-9 / 44.7139 -118.8700,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-46HAWKINS     ,13,26,,,0,0,,,0,12/4/2012,12:00
124060410020,,,10S-32E-10 / 44.7139 -118.8500,,,H,U,,MALHEUR NF - BLUE MOUNTAIN RD,,,,,,,,,PMLMF-52SLAW        ,17,34,,,0,0,,,0,12/3/2012,10:00
