Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
134062020006,,,34S-8E-29 / 42.5955 -121.7890,,,N,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINEMILE-NF-7       ,100,1400,,,10,18,,,8,5/1/2014,10:00
134062020007,,,34S-8E-32 / 42.5811 -121.7890,,,N,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINEMILE-NF-8       ,24,360,,,10,18,,,9,5/2/2014,10:00
134062020007,,,34S-8E-32 / 42.5811 -121.7890,,,N,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINEMILE-NF-8       ,40,600,,,7,16,,,14,10/8/2014,11:00
134062020009,,,35S-8E-3 / 42.5668 -121.7500,,,N,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINEMILE-NF-19      ,80,1120,,,10,20,,,7,4/11/2014,10:00
134062020010,,,35S-8E-3 / 42.5668 -121.7500,,,N,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINEMILE-NF-21      ,80,1040,,,11,20,,,6,4/10/2014,11:00
134062010001,,,29s-6e-11 / 43.0735 -121.9730,,,F,U,,WINEMA NF - CHEMULT RD,,,,,,,,,ANTELOPE-RX-5       ,73,73,,,8,0,,,0,10/24/2013,09:00
134062010001,,,29s-6e-11 / 43.0735 -121.9730,,,F,U,,WINEMA NF - CHEMULT RD,,,,,,,,,ANTELOPE-RX-5       ,82,492,,,8,0,,,0,10/26/2013,12:00
134062010001,,,29s-6e-11 / 43.0735 -121.9730,,,F,U,,WINEMA NF - CHEMULT RD,,,,,,,,,ANTELOPE-RX-5       ,115,690,,,8,0,,,0,10/25/2013,11:00
134062020012,,,34S-7E-33 / 42.5807 -121.8870,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CHILOQUIN-RD-PILE   ,5,20,,,0,0,,,1,3/16/2015,11:00
134062020016,,,35S-8E-31 / 42.4944 -121.8090,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COPPER-71           ,47,225,,,0,0,,,4,10/21/2015,12:00
134062020017,,,33S-11E-35 / 42.6683 -121.3800,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-4              ,37,225,,,0,0,,,7,11/13/2014,10:00
134062020018,,,33S-11E-29 / 42.6829 -121.4380,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-1              ,53,350,,,0,0,,,7,11/13/2014,10:00
134062020019,,,33S-11E-36 / 42.6682 -121.3600,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-6              ,43,250,,,0,0,,,7,11/13/2014,10:00
134062020020,,,33S-11E-36 / 42.6682 -121.3600,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-7              ,31,180,,,0,0,,,7,11/13/2014,10:00
134062020021,,,33S-12E-19 / 42.6960 -121.3400,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-16             ,63,63,,,0,0,,,9,12/13/2013,12:00
134062020022,,,33S-12E-30 / 42.6815 -121.3400,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-17             ,30,180,,,0,0,,,7,11/13/2014,10:00
134062020023,,,33S-12E-30 / 42.6815 -121.3400,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-18             ,13,75,,,0,0,,,7,11/13/2014,10:00
134062020024,,,33S-12E-30 / 42.6815 -121.3400,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-19             ,29,180,,,0,0,,,7,11/13/2014,10:00
134062020025,,,33S-12E-30 / 42.6815 -121.3400,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-24             ,60,360,,,0,0,,,7,11/13/2014,10:00
134062020026,,,33S-12E-32 / 42.6669 -121.3210,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-26             ,61,360,,,0,0,,,7,11/13/2014,10:00
134062020027,,,33S-12E-32 / 42.6669 -121.3210,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-27             ,49,300,,,0,0,,,7,11/13/2014,11:00
134062020028,,,33S-12E-29 / 42.6814 -121.3210,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-28             ,41,250,,,0,0,,,7,11/13/2014,11:00
134062020029,,,33S-12E-29 / 42.6814 -121.3210,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-31             ,12,70,,,0,0,,,7,11/13/2014,11:00
134062020030,,,33S-12E-22 / 42.6960 -121.2810,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-33             ,26,26,,,0,0,,,9,12/13/2013,12:00
134062020031,,,33S-12E-23 / 42.6959 -121.2620,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-35A            ,33,33,,,0,0,,,9,12/13/2013,12:00
134062020032,,,33S-12E-23 / 42.6959 -121.2620,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-35B            ,12,12,,,0,0,,,9,12/13/2013,12:00
134062020033,,,33S-12E-23 / 42.6959 -121.2620,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-37A            ,29,29,,,0,0,,,9,12/13/2013,12:00
134062020034,,,33S-12E-23 / 42.6959 -121.2620,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-37B            ,4,4,,,0,0,,,9,12/13/2013,12:00
134062020035,,,33S-12E-2 / 42.7395 -121.2620,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,COIN-46             ,106,106,,,0,0,,,9,12/13/2013,12:00
134062020036,,,33S-8E-36 / 42.6681 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-6              ,212,212,,,0,0,,,9,12/12/2013,12:00
134062020037,,,34S-9E-7 / 42.6391 -121.6910,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-7              ,357,357,,,0,0,,,9,12/12/2013,12:00
134062020038,,,34S-9E-7 / 42.6391 -121.6910,,,L,U,,WINEMA NF,,,,,,,,,CRAW-8              ,28,160,,,0,0,,,0,11/14/2014,10:00
134062020039,,,34S-8E-12 / 42.6392 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-9              ,422,422,,,0,0,,,9,12/12/2013,12:00
134062020040,,,34S-9E-18 / 42.6247 -121.6910,,,L,U,,WINEMA NF,,,,,,,,,CRAW-10             ,707,4200,,,0,0,,,0,11/14/2014,11:00
134062020041,,,34S-9E-18 / 42.6247 -121.6910,,,L,U,,WINEMA NF,,,,,,,,,CRAW-11             ,98,580,,,0,0,,,0,11/14/2014,10:00
134062020042,,,34S-9E-6 / 42.6536 -121.6910,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-45             ,21,21,,,0,0,,,9,12/12/2013,12:00
134062020043,,,34S-9E-6 / 42.6536 -121.6910,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-46             ,16,16,,,0,0,,,9,12/12/2013,12:00
134062020044,,,34S-9E-6 / 42.6536 -121.6910,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,CRAW-47             ,58,58,,,0,0,,,9,12/12/2013,12:00
134062030006,,,33S-6E-4 / 42.7409 -122.1230,,,N,U,,WINEMA NF - KLAMATH RD,,,,,,,,,DRY-CREEK-354       ,64,896,,,8,25,,,10,10/23/2013,11:00
134062020045,,,33S-8E-15 / 42.7118 -121.7500,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-1              ,69,69,,,0,0,,,9,12/12/2012,11:00
134062020045,,,33S-8E-15 / 42.7118 -121.7500,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-1              ,69,69,,,0,0,,,9,12/12/2013,12:00
134062020046,,,33S-8E-23 / 42.6972 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-3              ,200,200,,,0,0,,,9,12/12/2013,11:00
134062020047,,,33S-8E-23 / 42.6972 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-4              ,304,304,,,0,0,,,9,12/12/2013,11:00
134062020048,,,33S-8E-24 / 42.6970 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-5              ,34,34,,,0,0,,,9,12/12/2013,11:00
134062020049,,,33S-8E-22 / 42.6973 -121.7500,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-48             ,57,57,,,0,0,,,9,12/12/2013,11:00
134062020050,,,33S-8E-24 / 42.6970 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-49             ,37,37,,,0,0,,,9,12/12/2013,11:00
134062020051,,,33S-8E-24 / 42.6970 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-50             ,64,64,,,0,0,,,9,12/12/2013,11:00
134062020052,,,33S-8E-24 / 42.6970 -121.7110,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILE-51             ,47,47,,,0,0,,,9,12/12/2013,11:00
134062020053,,,33S-12E-6 / 42.7394 -121.3400,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,PIT 10,45,300,,,0,0,,,6,10/20/2014,11:00
134062030008,,,36S-5E-24 / 42.4239 -122.1790,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-1-PILES    ,10,25,,,0,0,,,0,12/9/2015,11:00
134062030008,,,36S-5E-24 / 42.4239 -122.1790,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-1-PILES    ,10,25,,,0,0,,,0,12/10/2015,11:00
134062030009,,,36S-6E-21 / 42.4238 -122.1200,,,T,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-8-PILES    ,80,100,,,0,0,,,0,11/6/2013,11:00
134062030009,,,36S-6E-21 / 42.4238 -122.1200,,,T,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-8-PILES    ,50,100,,,0,0,,,0,11/4/2013,11:00
134062030009,,,36S-6E-21 / 42.4238 -122.1200,,,T,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-8-PILES    ,35,50,,,0,0,,,0,11/24/2014,11:00
134062030009,,,36S-6E-21 / 42.4238 -122.1200,,,T,U,,WINEMA NF - KLAMATH RD,,,,,,,,,TOMAHAWK-8-PILES    ,50,100,,,0,0,,,0,11/5/2013,11:00
134062010002,,,30S-7E-31 / 42.9290 -121.9340,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,BUZZ-BIOMASS        ,105,105,,,0,0,,,6,11/6/2013,11:00
134062010002,,,30S-7E-31 / 42.9290 -121.9340,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,BUZZ-BIOMASS        ,12,12,,,0,0,,,2,11/5/2013,11:00
134062010004,,,30S-7E-19 / 42.9582 -121.9340,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,STING-LP            ,72,1516,,,0,0,,,0,11/5/2013,09:00
134062010003,,,30S-11E-15 / 42.9708 -121.4000,,,H,U,,WINEMA NF - CHEMULT RD,,,,,,,,,CAP-HP              ,19,40,,,0,0,,,0,11/7/2013,09:00
134062020056,,,33S-8E-14 / 42.7117 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINE 12,357,2150,,,0,0,,,0,11/24/2015,11:00
134062020057,,,33S-8E-11 / 42.7262 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINE 13,433,2600,,,0,0,,,0,11/24/2015,11:00
134062020058,,,33S-8E-11 / 42.7262 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINE 14,169,1000,,,0,0,,,0,11/24/2015,11:00
134062020059,,,33S-8E-14 / 42.7117 -121.7310,,,L,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,NINE 52,23,130,,,0,0,,,0,11/24/2015,11:00
144062010001,,,27S-8E-20 / 43.2185 -121.7950,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,TORCH-LP            ,2,5,,,0,0,,,0,1/23/2014,11:00
144062010002,,,30S-10E-4 / 43.0002 -121.5390,,,H,U,,WINEMA NF - CHEMULT RD,,,,,,,,,ASPEN-HP            ,39,39,,,0,0,,,0,1/24/2014,10:00
144062010003,,,27S-10E-31 / 43.1889 -121.5770,,,H,U,,WINEMA NF - CHEMULT RD,,,,,,,,,HUCKLEBERRY-HP      ,77,263,,,0,0,,,0,1/10/2014,09:00
144062010004,,,30S-10E-7 / 42.9860 -121.5780,,,H,U,,WINEMA NF - CHEMULT RD,,,,,,,,,SANDBRUSH-HP        ,7,7,,,0,0,,,0,12/17/2013,09:00
144062010005,,,28S-8E-24 / 43.1314 -121.7160,,,H,U,,WINEMA NF - CHEMULT RD,,,,,,,,,BOPU-HP             ,9,50,,,0,0,,,0,11/20/2013,12:00
144062010007,,,30S-6E-25 / 42.9437 -121.9540,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,HILL-LP             ,32,80,,,0,0,,,0,11/18/2013,12:00
144062010009,,,29S-10E-23 / 43.0434 -121.4990,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,PAIL-LP             ,49,809,,,0,0,,,0,12/23/2013,11:00
144062010010,,,28S-10E-26 / 43.1162 -121.4980,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,RABBIT-LP           ,37,306,,,0,0,,,0,12/23/2013,11:00
144062010010,,,28S-10E-26 / 43.1162 -121.4980,,,L,U,,WINEMA NF - CHEMULT RD,,,,,,,,,RABBIT-LP           ,110,712,,,0,0,,,5,10/24/2016,10:00
144062010012,,,29S-6E-13 / 43.0589 -121.9533,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 5a,163,815,,,5,6,,,10,10/6/2014,11:00
144062010012,,,29S-6E-13 / 43.0589 -121.9533,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 5a,354,1770,,,12,15,,,10,10/9/2015,11:30
144062010013,,,29S-6E-23 / 43.0444 -121.9731,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 3,221,884,,,12,17,,,8,10/10/2014,12:00
144062010014,,,29S-6E-14 / 43.0589 -121.9731,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 4,105,420,,,13,19,,,8,10/9/2014,11:30
144062010015,,,29S-6E-24 / 43.0444 -121.9533,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 6,270,1350,,,9,10,,,12,10/7/2014,11:00
144062010015,,,29S-6E-24 / 43.0444 -121.9533,,,N,U,,WINEMA NF - CHEMULT RD,,,,,,,,,Antelope RX 6,460,2300,,,11,19,,,3,8/10/2014,11:00
142022029802,,,33S-9E-16 / 42.7115 -121.6520,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,MILLHOUSE-7         ,36,36,,,0,0,,,7,10/29/2014,11:00
144062030001,,,38S-5E-5 / 42.2936 -122.2560,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LAKEWOODS-5-PILES   ,5,10,,,0,0,,,0,11/18/2014,12:00
144062030001,,,38S-5E-5 / 42.2936 -122.2560,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LAKEWOODS-5-PILES   ,2,10,,,0,0,,,0,11/12/2014,10:00
144062030001,,,38S-5E-5 / 42.2936 -122.2560,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LAKEWOODS-5-PILES   ,5,10,,,0,0,,,0,11/19/2014,11:00
144062030001,,,38S-5E-5 / 42.2936 -122.2560,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LAKEWOODS-5-PILES   ,3,25,,,0,0,,,0,11/14/2014,10:00
142022029803,,,33S-9E-19 / 42.6969 -121.6910,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,APPLE-21            ,20,30,,,0,0,,,7,11/5/2014,10:00
142022029804,,,33S-12E-11 / 42.7249 -121.2620,,,T,U,,WINEMA NF - CHILOQUIN RD,,,,,,,,,DOLLAR-38           ,60,150,,,0,0,,,5,11/3/2014,11:00
144062030002,,,37S-5E-15 / 42.3490 -122.2200,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LOW-CAMP-APPLEGATE  ,10,10,,,0,0,,,0,11/12/2014,10:00
144062030002,,,37S-5E-15 / 42.3490 -122.2200,,,H,U,,WINEMA NF - KLAMATH RD,,,,,,,,,LOW-CAMP-APPLEGATE  ,10,20,,,0,0,,,0,11/13/2014,10:00
